asset,event_type,metric,n,mean,median,q25,q75,min,max
NASDAQ,FIRST_CUT,down_semivol_60d_ann,10,0.13123730367735686,0.10297285312059215,0.06976378448061216,0.1511517702449765,0.05328217255541508,0.38992472930129213
NASDAQ,FIRST_HIKE,ret_20d,10,0.0019839316522391346,0.0031174414647039406,-0.02815625138028008,0.021942834134414446,-0.08274440518256765,0.10983411651474828
NASDAQ,FIRST_HIKE,ret_60d,10,-0.01894634464828353,-0.04425109441683783,-0.07394949044194832,0.04653028817114285,-0.3104379914773975,0.21476584429014633
NASDAQ,FIRST_HIKE,ret_120d,10,0.03850732471118934,0.01998578253508343,-0.08128364375854172,0.10227624630937493,-0.2196107718666257,0.42047832981972744
NASDAQ,FIRST_HIKE,ret_252d,10,0.027479266264760382,-0.00820226002054475,-0.07083546809015162,0.08686341426774563,-0.1740324210341344,0.4605599312670554
NASDAQ,FIRST_HIKE,mdd,10,0.22781163507523,0.20671313337840552,0.13962060016246375,0.3445037277004872,0.07836207114185456,0.3731851476244993
NASDAQ,FIRST_HIKE,mae,10,-0.14620209676584114,-0.1351422703591758,-0.1667746170399366,-0.0911719949527707,-0.3588718534463823,-0.026008151008151015
NASDAQ,FIRST_HIKE,mfe,10,0.19196915390311006,0.09589040714725361,0.07381612544079547,0.1982641366138888,0.0,0.9108288451275683
NASDAQ,FIRST_HIKE,time_to_event_min_obs,10,99.4,63.0,38.25,172.75,29.0,228.0
NASDAQ,FIRST_HIKE,recovery50_obs_from_trough,10,66.2,38.5,22.5,89.0,7.0,244.0
NASDAQ,FIRST_HIKE,recovery100_obs_from_trough,9,225.33333333333334,181.0,64.0,446.0,19.0,472.0
NASDAQ,FIRST_HIKE,rv_60d_ann,10,0.2090688107068756,0.179228420549212,0.1073696294176045,0.2543621845223179,0.10073171998812541,0.45976825470686855
NASDAQ,FIRST_HIKE,down_semivol_60d_ann,10,0.1604848331726006,0.1413351952878407,0.07637403649726798,0.18105340451919885,0.05357721088378537,0.4102342831579162
NASDAQ,LAST_HIKE,ret_20d,10,0.005602955784459474,0.025855713983272466,-0.016140883280237578,0.04998160484124181,-0.20158838211935548,0.07841092810875061
NASDAQ,LAST_HIKE,ret_60d,10,0.01486448607358164,0.05736357304786488,-0.0500122460278461,0.09632038197341503,-0.27499432720671657,0.16380109178628954
NASDAQ,LAST_HIKE,ret_120d,10,0.030949304129307333,0.045644195542838384,-0.0837252615492301,0.1433443751662955,-0.2283643841652998,0.29577595338983054
NASDAQ,LAST_HIKE,ret_252d,10,0.05857915551735308,0.10901135505807558,-0.12078587217573925,0.23168204340611315,-0.42190068327027297,0.3920815677966101
NASDAQ,LAST_HIKE,mdd,10,0.21953400341823728,0.13822049420865862,0.08441920981046502,0.3324871678676694,0.06854460093896708,0.6166253769296811
NASDAQ,LAST_HIKE,mae,10,-0.17253157620617543,-0.08765258058301695,-0.2742030315254662,-0.04678922162243426,-0.5457430737460673,0.0
NASDAQ,LAST_HIKE,mfe,10,0.2021744272814224,0.21289921621846153,0.11464433036794847,0.30092661396975584,0.02666441934940167,0.4165651483050845
NASDAQ,LAST_HIKE,time_to_event_min_obs,10,95.4,77.0,18.25,162.0,0.0,242.0
NASDAQ,LAST_HIKE,recovery50_obs_from_trough,9,46.77777777777778,17.0,6.0,88.0,5.0,124.0
NASDAQ,LAST_HIKE,recovery100_obs_from_trough,9,170.55555555555554,38.0,30.0,295.0,21.0,446.0
NASDAQ,LAST_HIKE,rv_60d_ann,10,0.18594626933104044,0.13470480598154,0.0805221332200808,0.2057278574351411,0.059995348975961434,0.475359518666224
NASDAQ,LAST_HIKE,down_semivol_60d_ann,10,0.13263536820938585,0.09684189553107875,0.05318166334658463,0.12658740517327807,0.026104629708079783,0.4178537982271881
NASDAQ,PAUSE_START,ret_20d,7,0.01674353398928528,0.01506674126768437,-2.2410668823080737e-05,0.04881835397915779,-0.07032558706179748,0.07487169709844066
NASDAQ,PAUSE_START,ret_60d,7,0.0752678020987868,0.07718638211634721,0.01746698031835614,0.13574737199866493,-0.009511629765806107,0.1527711577069244
NASDAQ,PAUSE_START,ret_120d,7,0.11291440358960457,0.1590998663970895,0.14767590942168074,0.1853285316918606,-0.3124391027634389,0.2777311792664987
NASDAQ,PAUSE_START,ret_252d,7,0.15745002128234883,0.2607864897466827,0.17317245762662248,0.31794768718787747,-0.4623577336899062,0.32148110329066526
NASDAQ,PAUSE_START,mdd,7,0.1688097284492073,0.10178588926996568,0.07769510862349766,0.11966100737942081,0.06854460093896708,0.6166253769296811
NASDAQ,PAUSE_START,mae,7,-0.1184008529150847,-0.04851730477180072,-0.09349762371026266,-0.00898371182239105,-0.5753259945684848,0.0
NASDAQ,PAUSE_START,mfe,7,0.2737870510088249,0.31244390832328106,0.2182181230786454,0.3483026094221475,0.10772591579078306,0.3632980679461244
NASDAQ,PAUSE_START,time_to_event_min_obs,7,47.857142857142854,23.0,5.0,54.0,0.0,194.0
NASDAQ,PAUSE_START,recovery50_obs_from_trough,6,9.166666666666666,6.5,5.25,10.0,5.0,21.0
NASDAQ,PAUSE_START,recovery100_obs_from_trough,6,31.666666666666668,30.0,21.25,39.5,11.0,58.0
NASDAQ,PAUSE_START,rv_60d_ann,7,0.16019568350896865,0.12472455236830665,0.1062739314453956,0.19175348280225535,0.07863061824184357,0.32195978545732845
NASDAQ,PAUSE_START,down_semivol_60d_ann,7,0.10826699129845165,0.0691009311780997,0.06027924199536031,0.13762410711355555,0.05406921546280638,0.2388920942304238
NASDAQ,TIGHTENING_CYCLE_END,ret_20d,10,0.005602955784459474,0.025855713983272466,-0.016140883280237578,0.04998160484124181,-0.20158838211935548,0.07841092810875061
NASDAQ,TIGHTENING_CYCLE_END,ret_60d,10,0.01486448607358164,0.05736357304786488,-0.0500122460278461,0.09632038197341503,-0.27499432720671657,0.16380109178628954
NASDAQ,TIGHTENING_CYCLE_END,ret_120d,10,0.030949304129307333,0.045644195542838384,-0.0837252615492301,0.1433443751662955,-0.2283643841652998,0.29577595338983054
NASDAQ,TIGHTENING_CYCLE_END,ret_252d,10,0.05857915551735308,0.10901135505807558,-0.12078587217573925,0.23168204340611315,-0.42190068327027297,0.3920815677966101
NASDAQ,TIGHTENING_CYCLE_END,mdd,10,0.21953400341823728,0.13822049420865862,0.08441920981046502,0.3324871678676694,0.06854460093896708,0.6166253769296811
NASDAQ,TIGHTENING_CYCLE_END,mae,10,-0.17253157620617543,-0.08765258058301695,-0.2742030315254662,-0.04678922162243426,-0.5457430737460673,0.0
NASDAQ,TIGHTENING_CYCLE_END,mfe,10,0.2021744272814224,0.21289921621846153,0.11464433036794847,0.30092661396975584,0.02666441934940167,0.4165651483050845
NASDAQ,TIGHTENING_CYCLE_END,time_to_event_min_obs,10,95.4,77.0,18.25,162.0,0.0,242.0
NASDAQ,TIGHTENING_CYCLE_END,recovery50_obs_from_trough,9,46.77777777777778,17.0,6.0,88.0,5.0,124.0
NASDAQ,TIGHTENING_CYCLE_END,recovery100_obs_from_trough,9,170.55555555555554,38.0,30.0,295.0,21.0,446.0
NASDAQ,TIGHTENING_CYCLE_END,rv_60d_ann,10,0.18594626933104044,0.13470480598154,0.0805221332200808,0.2057278574351411,0.059995348975961434,0.475359518666224
NASDAQ,TIGHTENING_CYCLE_END,down_semivol_60d_ann,10,0.13263536820938585,0.09684189553107875,0.05318166334658463,0.12658740517327807,0.026104629708079783,0.4178537982271881
NASDAQ,TIGHTENING_CYCLE_START,ret_20d,10,0.0019839316522391346,0.0031174414647039406,-0.02815625138028008,0.021942834134414446,-0.08274440518256765,0.10983411651474828
NASDAQ,TIGHTENING_CYCLE_START,ret_60d,10,-0.01894634464828353,-0.04425109441683783,-0.07394949044194832,0.04653028817114285,-0.3104379914773975,0.21476584429014633
NASDAQ,TIGHTENING_CYCLE_START,ret_120d,10,0.03850732471118934,0.01998578253508343,-0.08128364375854172,0.10227624630937493,-0.2196107718666257,0.42047832981972744
NASDAQ,TIGHTENING_CYCLE_START,ret_252d,10,0.027479266264760382,-0.00820226002054475,-0.07083546809015162,0.08686341426774563,-0.1740324210341344,0.4605599312670554
NASDAQ,TIGHTENING_CYCLE_START,mdd,10,0.22781163507523,0.20671313337840552,0.13962060016246375,0.3445037277004872,0.07836207114185456,0.3731851476244993
NASDAQ,TIGHTENING_CYCLE_START,mae,10,-0.14620209676584114,-0.1351422703591758,-0.1667746170399366,-0.0911719949527707,-0.3588718534463823,-0.026008151008151015
NASDAQ,TIGHTENING_CYCLE_START,mfe,10,0.19196915390311006,0.09589040714725361,0.07381612544079547,0.1982641366138888,0.0,0.9108288451275683
NASDAQ,TIGHTENING_CYCLE_START,time_to_event_min_obs,10,99.4,63.0,38.25,172.75,29.0,228.0
NASDAQ,TIGHTENING_CYCLE_START,recovery50_obs_from_trough,10,66.2,38.5,22.5,89.0,7.0,244.0
NASDAQ,TIGHTENING_CYCLE_START,recovery100_obs_from_trough,9,225.33333333333334,181.0,64.0,446.0,19.0,472.0
NASDAQ,TIGHTENING_CYCLE_START,rv_60d_ann,10,0.2090688107068756,0.179228420549212,0.1073696294176045,0.2543621845223179,0.10073171998812541,0.45976825470686855
NASDAQ,TIGHTENING_CYCLE_START,down_semivol_60d_ann,10,0.1604848331726006,0.1413351952878407,0.07637403649726798,0.18105340451919885,0.05357721088378537,0.4102342831579162
SP500,EMERGENCY_CUT,ret_20d,46,0.01894879238005313,0.013685781234797578,-0.008057157213035848,0.04307743240667894,-0.13943670375499395,0.13415887697639284
SP500,EMERGENCY_CUT,ret_60d,46,0.04467746972335498,0.03556492726301608,0.0013411638193392972,0.08642113338905222,-0.14760289536188598,0.2569291498599906
SP500,EMERGENCY_CUT,ret_120d,46,0.08096148770210547,0.0727754479036603,0.027838855251859973,0.12860512340194047,-0.19911063633944182,0.3365886063179424
SP500,EMERGENCY_CUT,ret_252d,44,0.13951183517720064,0.14002691270977308,0.08349285167452541,0.2603419931170058,-0.39237391898051166,0.46400244661140544
SP500,EMERGENCY_CUT,mdd,46,0.11764838500083602,0.07661635932534705,0.062433133777557215,0.1023345693603166,0.053166190739209696,0.47257522983107747
SP500,EMERGENCY_CUT,mae,46,-0.07081168048813043,-0.0314292900818503,-0.07923404031449466,-0.010885821083025132,-0.43220214783479227,0.0
SP500,EMERGENCY_CUT,mfe,46,0.19600630312029674,0.17430382773752817,0.10427745235864577,0.2706458567277107,0.06843807355117071,0.46400244661140544
SP500,EMERGENCY_CUT,time_to_event_min_obs,46,54.02173913043478,20.0,3.5,80.0,0.0,248.0
SP500,EMERGENCY_CUT,recovery50_obs_from_trough,46,26.608695652173914,15.5,6.0,23.0,2.0,225.0
SP500,EMERGENCY_CUT,recovery100_obs_from_trough,43,59.72093023255814,44.0,31.0,77.0,7.0,582.0
SP500,EMERGENCY_CUT,rv_60d_ann,46,0.17923310896128636,0.1414219753446219,0.12117061799391914,0.18026564667604503,0.0916743920296588,0.6801268559893416
SP500,EMERGENCY_CUT,down_semivol_60d_ann,46,0.1193187568869252,0.09193739005431426,0.06827668586026965,0.13211578458454842,0.050937727731601795,0.4828332102294454
SP500,FIRST_CUT,ret_20d,10,0.01102832302611082,0.01647941086833038,-0.014753084415409706,0.04657656681314232,-0.06925288999582668,0.06447590060944308
SP500,FIRST_CUT,ret_60d,10,0.01937002516871992,0.017476976606968564,0.0013646433606311348,0.06712432063671031,-0.10544941150328158,0.08635840655843152
SP500,FIRST_CUT,ret_120d,10,0.0008776719256100796,0.017524844718149246,-0.04595038454922554,0.07257963331766065,-0.17627255801452602,0.11820707029024646
SP500,FIRST_CUT,ret_252d,10,0.048049037125712325,0.08883581903797344,-0.0700843575092995,0.1338132753123174,-0.17813973824468243,0.2308774135352032
SP500,FIRST_CUT,mdd,10,0.1883323071468627,0.1664194799514065,0.10677293078444791,0.2822040915607336,0.04576312491135859,0.3392496000265327
SP500,FIRST_CUT,mae,10,-0.13097275778232914,-0.11017987573332055,-0.2336169412963103,-0.04752723329799269,-0.2608437434331399,0.0
SP500,FIRST_CUT,mfe,10,0.1309843565398077,0.1335388048902475,0.08078687752200164,0.16420529691976588,0.056544826065122455,0.23983115458447335
SP500,FIRST_CUT,time_to_event_min_obs,10,113.0,123.5,19.75,174.0,0.0,251.0
SP500,FIRST_CUT,recovery50_obs_from_trough,9,42.44444444444444,15.0,8.0,32.0,6.0,222.0
SP500,FIRST_CUT,recovery100_obs_from_trough,8,107.25,68.5,34.0,108.5,19.0,414.0
SP500,FIRST_CUT,rv_60d_ann,10,0.15892806794847808,0.13311960030942377,0.11046715161383595,0.19330772558168244,0.07322334381075284,0.3101349911063413
SP500,FIRST_CUT,down_semivol_60d_ann,10,0.11166468645142527,0.08524216567906082,0.07029852229211772,0.14056662351592714,0.04193325206832335,0.2374288275377118
SP500,FIRST_HIKE,ret_20d,10,0.004909685689011034,0.006474629869488657,-0.03522404021754405,0.01885623467370251,-0.05949372192849123,0.11211194954823278
SP500,FIRST_HIKE,ret_60d,10,-0.02264248802707134,-0.02920155609720332,-0.05632753566482884,0.03962849215725969,-0.2825118875071946,0.1734632411773458
SP500,FIRST_HIKE,ret_120d,10,0.02032332152036066,0.04282486556846021,-0.03288709383916316,0.051375964176488265,-0.22524438598619567,0.24512067012119787
SP500,FIRST_HIKE,ret_252d,10,0.020048484961958234,0.04992218476011956,-0.0025749123882542746,0.09536150582551811,-0.2195056365893504,0.12412042092594988
SP500,FIRST_HIKE,mdd,10,0.15625476722136844,0.11314155372604379,0.0869421955915203,0.20096438557561372,0.07166354179327217,0.3350951525557261
SP500,FIRST_HIKE,mae,10,-0.10606285171051155,-0.08195889381194205,-0.10152085879356143,-0.06702500782542598,-0.33072303772898215,-0.015320464912096599
SP500,FIRST_HIKE,mfe,10,0.1174168039851139,0.11864606320913662,0.06671851595532069,0.14265767715422284,0.0,0.3664840461913177
SP500,FIRST_HIKE,time_to_event_min_obs,10,75.8,55.0,38.25,79.75,4.0,234.0
SP500,FIRST_HIKE,recovery50_obs_from_trough,10,73.0,31.0,9.75,106.75,5.0,222.0
SP500,FIRST_HIKE,recovery100_obs_from_trough,10,170.5,136.0,27.0,277.25,8.0,414.0
SP500,FIRST_HIKE,rv_60d_ann,10,0.20391041532690285,0.1594582597072817,0.11824093918353044,0.19483590700480924,0.11031788067210865,0.6090980478693103
SP500,FIRST_HIKE,down_semivol_60d_ann,10,0.15677873572238732,0.10938526282544356,0.0846583697574337,0.138938624752575,0.06896134811208156,0.5464451516105634
SP500,LAST_HIKE,ret_20d,10,0.008452744800212974,0.025614979041233443,0.012271138178448882,0.03701859716994049,-0.19555402435059288,0.09565616057580484
SP500,LAST_HIKE,ret_60d,10,0.032856960373240096,0.045343780985092175,0.012398252542831278,0.10135127988166825,-0.24350075070638233,0.19252585693915147
SP500,LAST_HIKE,ret_120d,10,0.03713767036216884,0.05431095241117989,-0.009520261513852518,0.13316762809024046,-0.1714250043278921,0.18326174268587248
SP500,LAST_HIKE,ret_252d,10,0.09082802672695489,0.14200432142302832,-0.07355871894872634,0.20375607482679686,-0.1588779177166516,0.33954765194288594
SP500,LAST_HIKE,mdd,10,0.14908184668490657,0.10255037014661511,0.06105198883365617,0.24186308030961057,0.037333754574642275,0.3350951525557261
SP500,LAST_HIKE,mae,10,-0.09992684386859696,-0.07355165184145246,-0.17517889355474092,-0.0026803433107393804,-0.3028425652514064,0.0
SP500,LAST_HIKE,mfe,10,0.17845433982505346,0.20580137839946555,0.0868836018248299,0.23955182188137186,0.021451427748335083,0.33954765194288594
SP500,LAST_HIKE,time_to_event_min_obs,10,77.8,47.0,5.25,119.25,0.0,241.0
SP500,LAST_HIKE,recovery50_obs_from_trough,10,53.8,10.0,5.5,32.0,3.0,222.0
SP500,LAST_HIKE,recovery100_obs_from_trough,9,123.77777777777777,29.0,20.0,125.0,13.0,414.0
SP500,LAST_HIKE,rv_60d_ann,10,0.1740328786594046,0.11722040899880251,0.11088590832019221,0.16365148692393702,0.06750169153080231,0.627706002628371
SP500,LAST_HIKE,down_semivol_60d_ann,10,0.1229889767234992,0.07326447580588702,0.06050326350120242,0.10250102513577683,0.03365139565592649,0.5576316331019275
SP500,PAUSE_START,ret_20d,7,0.0019599123536220603,0.016430164999184038,-0.007315678844749096,0.02353252585368293,-0.09286412512218967,0.05771965258049239
SP500,PAUSE_START,ret_60d,7,0.04633266887886093,0.059213005743192326,0.002605298532357858,0.08056308812216006,-0.009618794580125822,0.10839769767992413
SP500,PAUSE_START,ret_120d,7,0.08715845326348147,0.1199667059224725,0.06550779205046797,0.14498686020432716,-0.09541209869033718,0.1645652611026447
SP500,PAUSE_START,ret_252d,7,0.14956057172987008,0.1737930562003569,0.1103892341617525,0.26281810757751145,-0.1650960632020484,0.29181232563225423
SP500,PAUSE_START,mdd,7,0.1031737155629386,0.07727863397698198,0.05941381854829614,0.10465446433374398,0.04225566814001813,0.2745451410594898
SP500,PAUSE_START,mae,7,-0.06712053990481943,-0.019825416660961825,-0.09897308756540724,-0.006322868739998377,-0.23942645006196295,0.0
SP500,PAUSE_START,mfe,7,0.20321626106846477,0.2173667136537103,0.14765944335705172,0.27346587554034285,0.048409202260793815,0.3144872737699602
SP500,PAUSE_START,time_to_event_min_obs,7,40.857142857142854,23.0,3.0,31.5,0.0,194.0
SP500,PAUSE_START,recovery50_obs_from_trough,7,8.571428571428571,6.0,3.5,6.0,3.0,32.0
SP500,PAUSE_START,recovery100_obs_from_trough,6,28.833333333333332,26.0,19.25,41.0,13.0,45.0
SP500,PAUSE_START,rv_60d_ann,7,0.13389683774271788,0.1139271718930164,0.08840383323634345,0.13083570148303175,0.0735820534656698,0.3112895694015886
SP500,PAUSE_START,down_semivol_60d_ann,7,0.08940813758441667,0.06526960575442475,0.04917556161462209,0.09118019996338055,0.03911923153812548,0.24075660264236115
SP500,TIGHTENING_CYCLE_END,ret_20d,10,0.008452744800212974,0.025614979041233443,0.012271138178448882,0.03701859716994049,-0.19555402435059288,0.09565616057580484
SP500,TIGHTENING_CYCLE_END,ret_60d,10,0.032856960373240096,0.045343780985092175,0.012398252542831278,0.10135127988166825,-0.24350075070638233,0.19252585693915147
SP500,TIGHTENING_CYCLE_END,ret_120d,10,0.03713767036216884,0.05431095241117989,-0.009520261513852518,0.13316762809024046,-0.1714250043278921,0.18326174268587248
SP500,TIGHTENING_CYCLE_END,ret_252d,10,0.09082802672695489,0.14200432142302832,-0.07355871894872634,0.20375607482679686,-0.1588779177166516,0.33954765194288594
SP500,TIGHTENING_CYCLE_END,mdd,10,0.14908184668490657,0.10255037014661511,0.06105198883365617,0.24186308030961057,0.037333754574642275,0.3350951525557261
SP500,TIGHTENING_CYCLE_END,mae,10,-0.09992684386859696,-0.07355165184145246,-0.17517889355474092,-0.0026803433107393804,-0.3028425652514064,0.0
SP500,TIGHTENING_CYCLE_END,mfe,10,0.17845433982505346,0.20580137839946555,0.0868836018248299,0.23955182188137186,0.021451427748335083,0.33954765194288594
SP500,TIGHTENING_CYCLE_END,time_to_event_min_obs,10,77.8,47.0,5.25,119.25,0.0,241.0
SP500,TIGHTENING_CYCLE_END,recovery50_obs_from_trough,10,53.8,10.0,5.5,32.0,3.0,222.0
SP500,TIGHTENING_CYCLE_END,recovery100_obs_from_trough,9,123.77777777777777,29.0,20.0,125.0,13.0,414.0
SP500,TIGHTENING_CYCLE_END,rv_60d_ann,10,0.1740328786594046,0.11722040899880251,0.11088590832019221,0.16365148692393702,0.06750169153080231,0.627706002628371
SP500,TIGHTENING_CYCLE_END,down_semivol_60d_ann,10,0.1229889767234992,0.07326447580588702,0.06050326350120242,0.10250102513577683,0.03365139565592649,0.5576316331019275
SP500,TIGHTENING_CYCLE_START,ret_20d,10,0.004909685689011034,0.006474629869488657,-0.03522404021754405,0.01885623467370251,-0.05949372192849123,0.11211194954823278
SP500,TIGHTENING_CYCLE_START,ret_60d,10,-0.02264248802707134,-0.02920155609720332,-0.05632753566482884,0.03962849215725969,-0.2825118875071946,0.1734632411773458
SP500,TIGHTENING_CYCLE_START,ret_120d,10,0.02032332152036066,0.04282486556846021,-0.03288709383916316,0.051375964176488265,-0.22524438598619567,0.24512067012119787
SP500,TIGHTENING_CYCLE_START,ret_252d,10,0.020048484961958234,0.04992218476011956,-0.0025749123882542746,0.09536150582551811,-0.2195056365893504,0.12412042092594988
SP500,TIGHTENING_CYCLE_START,mdd,10,0.15625476722136844,0.11314155372604379,0.0869421955915203,0.20096438557561372,0.07166354179327217,0.3350951525557261
SP500,TIGHTENING_CYCLE_START,mae,10,-0.10606285171051155,-0.08195889381194205,-0.10152085879356143,-0.06702500782542598,-0.33072303772898215,-0.015320464912096599
SP500,TIGHTENING_CYCLE_START,mfe,10,0.1174168039851139,0.11864606320913662,0.06671851595532069,0.14265767715422284,0.0,0.3664840461913177
SP500,TIGHTENING_CYCLE_START,time_to_event_min_obs,10,75.8,55.0,38.25,79.75,4.0,234.0
SP500,TIGHTENING_CYCLE_START,recovery50_obs_from_trough,10,73.0,31.0,9.75,106.75,5.0,222.0
SP500,TIGHTENING_CYCLE_START,recovery100_obs_from_trough,10,170.5,136.0,27.0,277.25,8.0,414.0
SP500,TIGHTENING_CYCLE_START,rv_60d_ann,10,0.20391041532690285,0.1594582597072817,0.11824093918353044,0.19483590700480924,0.11031788067210865,0.6090980478693103
SP500,TIGHTENING_CYCLE_START,down_semivol_60d_ann,10,0.15677873572238732,0.10938526282544356,0.0846583697574337,0.138938624752575,0.06896134811208156,0.5464451516105634
USD_BROAD,EMERGENCY_CUT,ret_20d,7,0.013453908823821565,0.012685656547346325,0.0002835008435898012,0.02026834961295443,-0.011410429628641139,0.05179843393495731
USD_BROAD,EMERGENCY_CUT,ret_60d,7,-0.0021708063176996617,-0.014751890586754524,-0.02060409856832629,0.018503758297467754,-0.03978026499418974,0.043537191898763705
USD_BROAD,EMERGENCY_CUT,ret_120d,7,-0.001245307579828912,-0.010693166450107428,-0.024016648195550994,0.0072073938711778585,-0.040436304579587246,0.07603082661963856
USD_BROAD,EMERGENCY_CUT,ret_252d,4,-0.003299022484403863,-0.022296130684220483,-0.032404384157174754,0.006809230988550408,-0.0619667416148284,0.09336291304565392
USD_BROAD,EMERGENCY_CUT,mdd,7,0.07641285044694082,0.06567858965983431,0.036725775137367966,0.12111678620302524,0.029063025071656923,0.12446321571630814
USD_BROAD,EMERGENCY_CUT,mae,7,-0.03827059104711883,-0.027858735413226032,-0.04676821082533056,-0.02623112938614436,-0.07961387858397795,-0.014422842909677991
USD_BROAD,EMERGENCY_CUT,mfe,7,0.06190822961512584,0.04722232370299273,0.01732576053721535,0.09650239492741286,0.006105645567606288,0.15237332710602547
USD_BROAD,EMERGENCY_CUT,time_to_event_min_obs,7,137.71428571428572,126.0,75.5,207.0,33.0,240.0
USD_BROAD,EMERGENCY_CUT,recovery50_obs_from_trough,5,145.2,29.0,29.0,325.0,18.0,325.0
USD_BROAD,EMERGENCY_CUT,recovery100_obs_from_trough,3,299.3333333333333,429.0,234.5,429.0,40.0,429.0
USD_BROAD,EMERGENCY_CUT,rv_60d_ann,7,0.07192073829523052,0.04945367707800074,0.04003968132096251,0.09432193463994806,0.033543954725777626,0.1517243043410141
USD_BROAD,EMERGENCY_CUT,down_semivol_60d_ann,7,0.05129632153678128,0.03984995952423712,0.03221981600932994,0.061626185241317556,0.022185331161212313,0.10934695757072457
USD_BROAD,FIRST_CUT,ret_20d,3,0.005665426437512111,0.020625206719621536,-0.001991997870487705,0.02080274088656664,-0.024609202460596946,0.020980275053511743
USD_BROAD,FIRST_CUT,ret_60d,3,0.006048107624123926,0.00504612336853838,-0.014401084270935838,0.025996307391390916,-0.033848291910410055,0.04694649141424345
USD_BROAD,FIRST_CUT,ret_120d,3,-0.007841741786971243,0.0026477428381932455,-0.028759728550738384,0.018320987289378143,-0.06016719993967001,0.03399423174056304
USD_BROAD,FIRST_CUT,ret_252d,3,-0.0052762919701470805,-0.01436800047383302,-0.017927027288401565,0.0028285890962644333,-0.02148605410297011,0.020025178666361887
USD_BROAD,FIRST_CUT,mdd,3,0.07648302491296706,0.07487260700472942,0.07278978279532683,0.07937105807648848,0.07070695858592424,0.08386950914824753
USD_BROAD,FIRST_CUT,mae,3,-0.03399538222996382,-0.019965153526848134,-0.047418880265788776,-0.013556769842581029,-0.07487260700472942,-0.007148386158313924
USD_BROAD,FIRST_CUT,mfe,3,0.05393581064415046,0.06975464331722625,0.034877321658613125,0.0809037159662257,0.0,0.09205278861522515
USD_BROAD,FIRST_CUT,time_to_event_min_obs,3,189.0,216.0,159.5,232.0,103.0,248.0
USD_BROAD,FIRST_CUT,recovery50_obs_from_trough,2,250.0,250.0,136.0,364.0,22.0,478.0
USD_BROAD,FIRST_CUT,recovery100_obs_from_trough,2,295.5,295.5,176.25,414.75,57.0,534.0
USD_BROAD,FIRST_CUT,rv_60d_ann,3,0.04096021334473921,0.04411033085882815,0.037870606992064265,0.045624878454458624,0.03163088312530038,0.0471394260500891
USD_BROAD,FIRST_CUT,down_semivol_60d_ann,3,0.027617127301832755,0.024754092518802343,0.023663777407923206,0.030138959804227095,0.02257346229704407,0.03552382708965185
USD_BROAD,FIRST_HIKE,ret_20d,2,0.008921728604944723,0.008921728604944723,0.0022020157544792307,0.015641441455410215,-0.004517697095986262,0.022361154305875708
USD_BROAD,FIRST_HIKE,ret_60d,2,-0.0016483414286824205,-0.0016483414286824205,-0.011527168829720436,0.008230485972355595,-0.02140599623075845,0.01810931337339361
USD_BROAD,FIRST_HIKE,ret_120d,2,0.02628269436523234,0.02628269436523234,0.00535211282421566,0.04721327590624902,-0.01557846871680102,0.0681438574472657
USD_BROAD,FIRST_HIKE,ret_252d,2,0.04356588910652759,0.04356588910652759,0.039790380732338204,0.047341397480716974,0.03601487235814882,0.05111690585490636
USD_BROAD,FIRST_HIKE,mdd,2,0.07235841326588094,0.07235841326588094,0.06917797414263963,0.07553885238912225,0.06599753501939831,0.07871929151236357
USD_BROAD,FIRST_HIKE,mae,2,-0.025948326731618787,-0.025948326731618787,-0.03153639350928686,-0.020360259953950716,-0.03712446028695493,-0.014772193176282644
USD_BROAD,FIRST_HIKE,mfe,2,0.07619739476271392,0.07619739476271392,0.06444218746516805,0.08795260206025979,0.05268698016762219,0.09970780935780565
USD_BROAD,FIRST_HIKE,time_to_event_min_obs,2,51.0,51.0,30.5,71.5,10.0,92.0
USD_BROAD,FIRST_HIKE,recovery50_obs_from_trough,2,103.5,103.5,71.25,135.75,39.0,168.0
USD_BROAD,FIRST_HIKE,recovery100_obs_from_trough,2,303.0,303.0,219.0,387.0,135.0,471.0
USD_BROAD,FIRST_HIKE,rv_60d_ann,2,0.06141897170820006,0.06141897170820006,0.05794709634138055,0.06489084707501955,0.054475220974561055,0.06836272244183905
USD_BROAD,FIRST_HIKE,down_semivol_60d_ann,2,0.047260122971835405,0.047260122971835405,0.04178745648537525,0.052732789458295556,0.03631478999891509,0.058205455944755714
USD_BROAD,LAST_HIKE,ret_20d,3,0.00047533204618999125,-0.006539761751448769,-0.008928221360062827,0.006371338553623429,-0.011316680968676884,0.019282438858695627
USD_BROAD,LAST_HIKE,ret_60d,3,0.006963927441676916,-0.012439632968448078,-0.01440125557661498,0.018627330254906316,-0.01636287818478188,0.04969429347826071
USD_BROAD,LAST_HIKE,ret_120d,3,-0.0012298511375464043,-0.0013948767787048677,-0.01409087045631957,0.01154865536064753,-0.026786864133934274,0.02449218749999993
USD_BROAD,LAST_HIKE,ret_252d,3,0.0005646980894634668,-0.00373575399163939,-0.026238550691891793,0.0252177208302673,-0.048741347392144196,0.05417119565217399
USD_BROAD,LAST_HIKE,mdd,3,0.0409015818956067,0.04512670313790257,0.03421185851630121,0.04970386589606013,0.023297013894699847,0.05428102865421769
