asset,asset_label,primary_asset,cycle_id,broad_episode_id,cycle_start_year,first_hike,episode_weight,event_month,cum_return,running_mdd,running_min_return,new_event_low,new_running_mdd
USD_BROAD,Nominal Broad U.S. Dollar Index monthly average,False,T10_2022,B07,2022,2022-03-16,1.0,7,0.10854876509932398,0.003531108666041116,0.0,False,False
USD_BROAD,Nominal Broad U.S. Dollar Index monthly average,False,T10_2022,B07,2022,2022-03-16,1.0,8,0.08569714252055571,0.020613998498046016,0.0,False,True
USD_BROAD,Nominal Broad U.S. Dollar Index monthly average,False,T10_2022,B07,2022,2022-03-16,1.0,9,0.062928074357681,0.04115352628402902,0.0,False,True
USD_BROAD,Nominal Broad U.S. Dollar Index monthly average,False,T10_2022,B07,2022,2022-03-16,1.0,10,0.04184710766174771,0.06017025099622009,0.0,False,True
USD_BROAD,Nominal Broad U.S. Dollar Index monthly average,False,T10_2022,B07,2022,2022-03-16,1.0,11,0.04618031173243642,0.06017025099622009,0.0,False,False
USD_BROAD,Nominal Broad U.S. Dollar Index monthly average,False,T10_2022,B07,2022,2022-03-16,1.0,12,0.04997725027465605,0.06017025099622009,0.0,False,False
USD_BROAD,Nominal Broad U.S. Dollar Index monthly average,False,T10_2022,B07,2022,2022-03-16,1.0,13,0.03693466338538198,0.06460167019132035,0.0,False,True
USD_BROAD,Nominal Broad U.S. Dollar Index monthly average,False,T10_2022,B07,2022,2022-03-16,1.0,14,0.04027481196936855,0.06460167019132035,0.0,False,False
USD_BROAD,Nominal Broad U.S. Dollar Index monthly average,False,T10_2022,B07,2022,2022-03-16,1.0,15,0.03738517119539564,0.06460167019132035,0.0,False,False
USD_BROAD,Nominal Broad U.S. Dollar Index monthly average,False,T10_2022,B07,2022,2022-03-16,1.0,16,0.026534633105610883,0.07398333260184964,0.0,False,True
USD_BROAD,Nominal Broad U.S. Dollar Index monthly average,False,T10_2022,B07,2022,2022-03-16,1.0,17,0.04224957492101433,0.07398333260184964,0.0,False,False
USD_BROAD,Nominal Broad U.S. Dollar Index monthly average,False,T10_2022,B07,2022,2022-03-16,1.0,18,0.05780798625291084,0.07398333260184964,0.0,False,False
USD_BROAD,Nominal Broad U.S. Dollar Index monthly average,False,T10_2022,B07,2022,2022-03-16,1.0,19,0.07390932515878901,0.07398333260184964,0.0,False,False
USD_BROAD,Nominal Broad U.S. Dollar Index monthly average,False,T10_2022,B07,2022,2022-03-16,1.0,20,0.05412608787605011,0.07398333260184964,0.0,False,False
USD_BROAD,Nominal Broad U.S. Dollar Index monthly average,False,T10_2022,B07,2022,2022-03-16,1.0,21,0.04204776377531627,0.07398333260184964,0.0,False,False
USD_BROAD,Nominal Broad U.S. Dollar Index monthly average,False,T10_2022,B07,2022,2022-03-16,1.0,22,0.04547580623632652,0.07398333260184964,0.0,False,False
USD_BROAD,Nominal Broad U.S. Dollar Index monthly average,False,T10_2022,B07,2022,2022-03-16,1.0,23,0.05276797425450597,0.07398333260184964,0.0,False,False
USD_BROAD,Nominal Broad U.S. Dollar Index monthly average,False,T10_2022,B07,2022,2022-03-16,1.0,24,0.04922784677709835,0.07398333260184964,0.0,False,False
