event_id,cycle_id,cycle_start_year,event_type,event_date,asset,asset_kind,baseline_date,baseline_value,first_post_date,usable_post_obs_252,ret_1d,ret_5d,ret_20d,ret_60d,ret_120d,ret_252d,mae,mfe,time_to_event_min_obs,time_to_event_max_obs,mdd,mdd_peak_obs,mdd_trough_obs,time_peak_to_trough_obs,recovery50_obs_from_trough,recovery100_obs_from_trough,recovery50_obs_from_event,recovery100_obs_from_event,recovery50_observed,recovery100_observed,recovery_censor_obs,rv_20d_ann,down_semivol_20d_ann,tail_loss_freq_20d,rv_60d_ann,down_semivol_60d_ann,tail_loss_freq_60d,rv_120d_ann,down_semivol_120d_ann,tail_loss_freq_120d,rv_252d_ann,down_semivol_252d_ann,tail_loss_freq_252d,min_bp_excursion,max_bp_excursion,time_to_min_obs,time_to_max_obs,chg_1d_bp,chg_5d_bp,chg_20d_bp,chg_60d_bp,chg_120d_bp,chg_252d_bp,bp_vol_20d_ann,bp_vol_60d_ann,bp_vol_120d_ann,bp_vol_252d_ann
T03_1987_FIRST_HIKE,T03_1987,1987,FIRST_HIKE,1987-01-05,NASDAQ,price,1987-01-02,353.26,1987-01-05,252,0.02244805525675142,0.07753496008605554,0.10983411651474828,0.20893959123591688,0.20947743871369529,-0.06451338957142039,-0.17375304308441375,0.2887391722810395,208.0,164.0,0.3588718534463823,164.0,208.0,44.0,89.0,446.0,297.0,654.0,True,True,756.0,0.1361584823945813,0.05273897508679278,0.0,0.11657841195605673,0.06115142859984346,0.016666666666666666,0.11461473878896025,0.07462782248667284,0.05,0.2544005415965832,0.21387165740273212,0.11507936507936507,,,,,,,,,,,,,,
T03_1987_FIRST_HIKE,T03_1987,1987,FIRST_HIKE,1987-01-05,WTI,price,1987-01-02,18.13,1987-01-05,252,-0.008273579702151035,0.03585217870932178,0.025372311086596877,0.031991174848317705,0.15499172642029801,-0.06287920573634864,-0.16602316602316602,0.23772752344180925,231.0,125.0,0.3262032085561498,125.0,231.0,106.0,269.0,332.0,500.0,563.0,True,True,756.0,0.15948297675027365,0.10430504884426803,0.0,0.24132560304846493,0.15716214552352795,0.0,0.20065473719484625,0.13200004024058715,0.0,0.2628575870981113,0.18074892261250966,0.0,,,,,,,,,,,,,,
T03_1987_FIRST_HIKE,T03_1987,1987,FIRST_HIKE,1987-01-05,DGS2,rate,1987-01-02,6.3,1987-01-05,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.99999999999999,293.00000000000006,11.0,197.0,-5.999999999999961,-10.999999999999943,6.00000000000005,24.00000000000002,117.0,149.00000000000003,54.77340883849989,72.49322586704336,116.17058957564493,145.54367096979018
T03_1987_FIRST_HIKE,T03_1987,1987,FIRST_HIKE,1987-01-05,DGS10,rate,1987-01-02,7.18,1987-01-05,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-16.999999999999993,305.00000000000006,5.0,198.0,-9.999999999999964,-16.999999999999993,5.000000000000071,33.00000000000001,107.00000000000003,164.00000000000006,72.08218993109996,76.57478896532949,130.82033031424973,150.98919514916554
T03_1987_TIGHTENING_CYCLE_START,T03_1987,1987,TIGHTENING_CYCLE_START,1987-01-05,SP500,price,1987-01-02,246.4499969482422,1987-01-05,252,0.023290750920031522,0.04982760880563086,0.11211194954823278,0.1734632411773458,0.24512067012119787,0.0025563192964648263,-0.0914181337321277,0.3664840461913177,234.0,163.0,0.3350951525557261,163.0,234.0,71.0,222.0,414.0,456.0,648.0,True,True,756.0,0.14434284755535834,0.055070502314024154,0.0,0.1463046687676115,0.08170026635194444,0.016666666666666666,0.16351213261343964,0.1059574647910182,0.06666666666666667,0.3375526651882376,0.28697112640362615,0.10714285714285714,,,,,,,,,,,,,,
T03_1987_TIGHTENING_CYCLE_START,T03_1987,1987,TIGHTENING_CYCLE_START,1987-01-05,NASDAQ,price,1987-01-02,353.26,1987-01-05,252,0.02244805525675142,0.07753496008605554,0.10983411651474828,0.20893959123591688,0.20947743871369529,-0.06451338957142039,-0.17375304308441375,0.2887391722810395,208.0,164.0,0.3588718534463823,164.0,208.0,44.0,89.0,446.0,297.0,654.0,True,True,756.0,0.1361584823945813,0.05273897508679278,0.0,0.11657841195605673,0.06115142859984346,0.016666666666666666,0.11461473878896025,0.07462782248667284,0.05,0.2544005415965832,0.21387165740273212,0.11507936507936507,,,,,,,,,,,,,,
T03_1987_TIGHTENING_CYCLE_START,T03_1987,1987,TIGHTENING_CYCLE_START,1987-01-05,WTI,price,1987-01-02,18.13,1987-01-05,252,-0.008273579702151035,0.03585217870932178,0.025372311086596877,0.031991174848317705,0.15499172642029801,-0.06287920573634864,-0.16602316602316602,0.23772752344180925,231.0,125.0,0.3262032085561498,125.0,231.0,106.0,269.0,332.0,500.0,563.0,True,True,756.0,0.15948297675027365,0.10430504884426803,0.0,0.24132560304846493,0.15716214552352795,0.0,0.20065473719484625,0.13200004024058715,0.0,0.2628575870981113,0.18074892261250966,0.0,,,,,,,,,,,,,,
T03_1987_TIGHTENING_CYCLE_START,T03_1987,1987,TIGHTENING_CYCLE_START,1987-01-05,DGS2,rate,1987-01-02,6.3,1987-01-05,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.99999999999999,293.00000000000006,11.0,197.0,-5.999999999999961,-10.999999999999943,6.00000000000005,24.00000000000002,117.0,149.00000000000003,54.77340883849989,72.49322586704336,116.17058957564493,145.54367096979018
T03_1987_TIGHTENING_CYCLE_START,T03_1987,1987,TIGHTENING_CYCLE_START,1987-01-05,DGS10,rate,1987-01-02,7.18,1987-01-05,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-16.999999999999993,305.00000000000006,5.0,198.0,-9.999999999999964,-16.999999999999993,5.000000000000071,33.00000000000001,107.00000000000003,164.00000000000006,72.08218993109996,76.57478896532949,130.82033031424973,150.98919514916554
T03_1987_LAST_HIKE,T03_1987,1987,LAST_HIKE,1987-05-22,SP500,price,1987-05-21,280.1700134277344,1987-05-22,252,0.00710279522789925,0.03544273905081052,0.09565616057580484,0.19252585693915147,-0.1469465376541932,-0.09851163500991378,-0.20077100532851244,0.20202010519779123,137.0,66.0,0.3350951525557261,66.0,137.0,71.0,222.0,414.0,359.0,551.0,True,True,756.0,0.11394233107263725,0.027784880663103462,0.0,0.10993418422558346,0.04869170456379177,0.0,0.4380555658095261,0.3863987780969819,0.08333333333333333,0.3466071774029834,0.29657179501247055,0.08333333333333333,,,,,,,,,,,,,,
T03_1987_LAST_HIKE,T03_1987,1987,LAST_HIKE,1987-05-22,NASDAQ,price,1987-05-21,408.47,1987-05-22,252,-0.002619531422136334,0.0197566528753641,0.05045658187871793,0.10571155776433994,-0.2283643841652998,-0.10336132396504039,-0.2854309986045488,0.11454941611379033,111.0,67.0,0.3588718534463823,67.0,111.0,44.0,89.0,446.0,200.0,557.0,True,True,756.0,0.05313226845806096,0.02008105713628452,0.0,0.059995348975961434,0.026104629708079783,0.0,0.33043678263411824,0.28929332332071295,0.11666666666666667,0.2548172957424061,0.2158574228371665,0.0992063492063492,,,,,,,,,,,,,,
T03_1987_LAST_HIKE,T03_1987,1987,LAST_HIKE,1987-05-22,WTI,price,1987-05-21,19.95,1987-05-22,252,-0.013533834586466176,-0.029573934837092697,0.0,-0.03759398496240607,-0.06315789473684197,-0.12080200501253135,-0.2421052631578947,0.12481203007518804,141.0,35.0,0.3262032085561498,35.0,141.0,106.0,269.0,332.0,410.0,473.0,True,True,756.0,0.16147015124956166,0.12966850122441465,0.0,0.24779323040598425,0.18191070449120997,0.016666666666666666,0.21353114716716676,0.15629798285668203,0.008333333333333333,0.27974052722247794,0.19918735595498513,0.027777777777777776,,,,,,,,,,,,,,
T03_1987_LAST_HIKE,T03_1987,1987,LAST_HIKE,1987-05-22,DGS2,rate,1987-05-21,8.06,1987-05-22,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99.00000000000003,117.0,180.0,101.0,-9.000000000000075,-37.000000000000014,-61.00000000000003,-44.00000000000004,-39.00000000000006,8.000000000000007,124.83407935504238,95.37551119440042,177.1917704900872,139.55295729022086
T03_1987_LAST_HIKE,T03_1987,1987,LAST_HIKE,1987-05-22,DGS10,rate,1987-05-21,8.87,1987-05-22,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-75.99999999999997,136.0000000000001,180.0,102.0,-8.999999999999986,-37.9999999999999,-56.99999999999985,-30.999999999999872,-6.999999999999851,35.00000000000014,160.67793874704765,119.27804008893519,176.58280843642189,143.93174289761717
T03_1987_TIGHTENING_CYCLE_END,T03_1987,1987,TIGHTENING_CYCLE_END,1987-05-22,SP500,price,1987-05-21,280.1700134277344,1987-05-22,252,0.00710279522789925,0.03544273905081052,0.09565616057580484,0.19252585693915147,-0.1469465376541932,-0.09851163500991378,-0.20077100532851244,0.20202010519779123,137.0,66.0,0.3350951525557261,66.0,137.0,71.0,222.0,414.0,359.0,551.0,True,True,756.0,0.11394233107263725,0.027784880663103462,0.0,0.10993418422558346,0.04869170456379177,0.0,0.4380555658095261,0.3863987780969819,0.08333333333333333,0.3466071774029834,0.29657179501247055,0.08333333333333333,,,,,,,,,,,,,,
T03_1987_TIGHTENING_CYCLE_END,T03_1987,1987,TIGHTENING_CYCLE_END,1987-05-22,NASDAQ,price,1987-05-21,408.47,1987-05-22,252,-0.002619531422136334,0.0197566528753641,0.05045658187871793,0.10571155776433994,-0.2283643841652998,-0.10336132396504039,-0.2854309986045488,0.11454941611379033,111.0,67.0,0.3588718534463823,67.0,111.0,44.0,89.0,446.0,200.0,557.0,True,True,756.0,0.05313226845806096,0.02008105713628452,0.0,0.059995348975961434,0.026104629708079783,0.0,0.33043678263411824,0.28929332332071295,0.11666666666666667,0.2548172957424061,0.2158574228371665,0.0992063492063492,,,,,,,,,,,,,,
T03_1987_TIGHTENING_CYCLE_END,T03_1987,1987,TIGHTENING_CYCLE_END,1987-05-22,WTI,price,1987-05-21,19.95,1987-05-22,252,-0.013533834586466176,-0.029573934837092697,0.0,-0.03759398496240607,-0.06315789473684197,-0.12080200501253135,-0.2421052631578947,0.12481203007518804,141.0,35.0,0.3262032085561498,35.0,141.0,106.0,269.0,332.0,410.0,473.0,True,True,756.0,0.16147015124956166,0.12966850122441465,0.0,0.24779323040598425,0.18191070449120997,0.016666666666666666,0.21353114716716676,0.15629798285668203,0.008333333333333333,0.27974052722247794,0.19918735595498513,0.027777777777777776,,,,,,,,,,,,,,
T03_1987_TIGHTENING_CYCLE_END,T03_1987,1987,TIGHTENING_CYCLE_END,1987-05-22,DGS2,rate,1987-05-21,8.06,1987-05-22,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99.00000000000003,117.0,180.0,101.0,-9.000000000000075,-37.000000000000014,-61.00000000000003,-44.00000000000004,-39.00000000000006,8.000000000000007,124.83407935504238,95.37551119440042,177.1917704900872,139.55295729022086
T03_1987_TIGHTENING_CYCLE_END,T03_1987,1987,TIGHTENING_CYCLE_END,1987-05-22,DGS10,rate,1987-05-21,8.87,1987-05-22,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-75.99999999999997,136.0000000000001,180.0,102.0,-8.999999999999986,-37.9999999999999,-56.99999999999985,-30.999999999999872,-6.999999999999851,35.00000000000014,160.67793874704765,119.27804008893519,176.58280843642189,143.93174289761717
T03_1987_FIRST_CUT,T03_1987,1987,FIRST_CUT,1987-07-02,SP500,price,1987-07-01,302.94000244140625,1987-07-02,252,0.008879654122028846,0.015118460868011274,0.04987781484713305,0.05684294276730184,-0.17627255801452602,-0.10549940977590022,-0.2608437434331399,0.11167223311424146,109.0,38.0,0.3350951525557261,38.0,109.0,71.0,222.0,414.0,331.0,523.0,True,True,756.0,0.09498457134839218,0.05159456558513704,0.0,0.14513935688633403,0.0930576689501306,0.016666666666666666,0.45747238445763955,0.39970263219890706,0.125,0.3492848532951038,0.2975376490324093,0.0873015873015873,,,,,,,,,,,,,,
T03_1987_FIRST_CUT,T03_1987,1987,FIRST_CUT,1987-07-02,NASDAQ,price,1987-07-01,424.46,1987-07-02,252,0.0033454271309429906,0.002638646751166096,0.02146256419921788,0.04104038071903138,-0.22567497526268665,-0.07727465485558116,-0.31234980916929744,0.07256278565707008,83.0,39.0,0.3588718534463823,39.0,83.0,44.0,89.0,446.0,172.0,529.0,True,True,756.0,0.060164744725723106,0.03186813331546394,0.0,0.08882662546465432,0.06312102131680275,0.016666666666666666,0.3459218513733739,0.29881939363515536,0.15833333333333333,0.2557073828689041,0.21603021231833855,0.0992063492063492,,,,,,,,,,,,,,
T03_1987_FIRST_CUT,T03_1987,1987,FIRST_CUT,1987-07-02,WTI,price,1987-07-01,20.47,1987-07-03,252,0.006839276990718179,0.04152418172936012,0.08500244259892531,-0.04836345872007808,-0.17098192476795315,-0.288715192965315,-0.288715192965315,0.09623839765510511,252.0,9.0,0.35115864527629237,9.0,252.0,243.0,132.0,195.0,384.0,447.0,True,True,756.0,0.33614649436406663,0.21300114012644378,0.05,0.2547505300405248,0.18260695352275544,0.016666666666666666,0.2967597969074992,0.21202550554717137,0.03333333333333333,0.2927145469576448,0.2162369044331233,0.03968253968253968,,,,,,,,,,,,,,
T03_1987_FIRST_CUT,T03_1987,1987,FIRST_CUT,1987-07-02,DGS2,rate,1987-07-01,7.44,1987-07-02,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-37.000000000000014,179.0,152.0,73.0,-6.00000000000005,-6.00000000000005,18.99999999999995,104.0,38.99999999999997,59.99999999999987,63.38827718285559,85.25503116522246,174.03240063444574,138.1137587590959
T03_1987_FIRST_CUT,T03_1987,1987,FIRST_CUT,1987-07-02,DGS10,rate,1987-07-01,8.36,1987-07-02,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-25.0,187.0000000000001,152.0,74.0,-5.999999999999872,0.9999999999999787,25.0,117.0,47.000000000000064,46.000000000000085,72.2659561692268,112.26589200854599,172.80068423067124,142.31646459780222
T04_1987_FIRST_HIKE,T04_1987,1987,FIRST_HIKE,1987-08-27,SP500,price,1987-08-26,334.57000732421875,1987-08-27,252,-0.009534633623972555,-0.038527107529833904,-0.0443853476953332,-0.2825118875071946,-0.22524438598619567,-0.2195056365893504,-0.33072303772898215,0.0,70.0,0.0,0.33072303772898215,0.0,70.0,70.0,220.0,409.0,290.0,479.0,True,True,756.0,0.18725593641024071,0.13712971849871322,0.05,0.6090980478693103,0.5464451516105634,0.2,0.4777583077647584,0.4162182725456443,0.15833333333333333,0.3504040688050429,0.29954282219018463,0.10714285714285714,,,,,,,,,,,,,,
T04_1987_FIRST_HIKE,T04_1987,1987,FIRST_HIKE,1987-08-27,NASDAQ,price,1987-08-26,455.26,1987-08-27,252,-0.0010323771031937046,-0.01390414268769491,-0.03079558933356763,-0.3104379914773975,-0.2196107718666257,-0.1740324210341344,-0.3588718534463823,0.0,44.0,0.0,0.3588718534463823,0.0,44.0,44.0,89.0,446.0,133.0,490.0,True,True,756.0,0.1087655208190866,0.09538353675281158,0.1,0.45976825470686855,0.4102342831579162,0.31666666666666665,0.3569639274194412,0.30613410887698433,0.225,0.2556587061204589,0.21732845465658598,0.1349206349206349,,,,,,,,,,,,,,
T04_1987_FIRST_HIKE,T04_1987,1987,FIRST_HIKE,1987-08-27,WTI,price,1987-08-26,19.49,1987-08-27,252,0.01026167265264255,0.00667008722421758,0.008722421754746135,-0.04822986146741903,-0.14622883530015385,-0.22062596203181117,-0.26372498717290915,0.037968188814776926,217.0,37.0,0.2906574394463668,37.0,217.0,180.0,113.0,171.0,330.0,388.0,True,True,756.0,0.19913299079561914,0.1327247046514584,0.0,0.18294079783602213,0.13374614765845746,0.0,0.2931349475928354,0.20286623342865717,0.03333333333333333,0.29869501714872326,0.21388184711533725,0.03968253968253968,,,,,,,,,,,,,,
T04_1987_FIRST_HIKE,T04_1987,1987,FIRST_HIKE,1987-08-27,DGS2,rate,1987-08-26,7.87,1987-08-27,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-79.99999999999999,136.00000000000003,113.0,34.0,8.000000000000007,28.000000000000025,54.999999999999986,-20.000000000000018,-67.0,87.99999999999999,116.29748605691317,232.18110990476842,180.97144721165915,139.16942009665715
T04_1987_FIRST_HIKE,T04_1987,1987,FIRST_HIKE,1987-08-27,DGS10,rate,1987-08-26,8.79,1987-08-27,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-67.99999999999997,144.0000000000001,113.0,35.0,13.000000000000078,49.00000000000002,72.00000000000006,1.0000000000001563,-54.99999999999989,51.000000000000156,146.34666845685592,217.25747436967833,178.92497606210117,141.57051654697898
T04_1987_TIGHTENING_CYCLE_START,T04_1987,1987,TIGHTENING_CYCLE_START,1987-08-27,SP500,price,1987-08-26,334.57000732421875,1987-08-27,252,-0.009534633623972555,-0.038527107529833904,-0.0443853476953332,-0.2825118875071946,-0.22524438598619567,-0.2195056365893504,-0.33072303772898215,0.0,70.0,0.0,0.33072303772898215,0.0,70.0,70.0,220.0,409.0,290.0,479.0,True,True,756.0,0.18725593641024071,0.13712971849871322,0.05,0.6090980478693103,0.5464451516105634,0.2,0.4777583077647584,0.4162182725456443,0.15833333333333333,0.3504040688050429,0.29954282219018463,0.10714285714285714,,,,,,,,,,,,,,
T04_1987_TIGHTENING_CYCLE_START,T04_1987,1987,TIGHTENING_CYCLE_START,1987-08-27,NASDAQ,price,1987-08-26,455.26,1987-08-27,252,-0.0010323771031937046,-0.01390414268769491,-0.03079558933356763,-0.3104379914773975,-0.2196107718666257,-0.1740324210341344,-0.3588718534463823,0.0,44.0,0.0,0.3588718534463823,0.0,44.0,44.0,89.0,446.0,133.0,490.0,True,True,756.0,0.1087655208190866,0.09538353675281158,0.1,0.45976825470686855,0.4102342831579162,0.31666666666666665,0.3569639274194412,0.30613410887698433,0.225,0.2556587061204589,0.21732845465658598,0.1349206349206349,,,,,,,,,,,,,,
T04_1987_TIGHTENING_CYCLE_START,T04_1987,1987,TIGHTENING_CYCLE_START,1987-08-27,WTI,price,1987-08-26,19.49,1987-08-27,252,0.01026167265264255,0.00667008722421758,0.008722421754746135,-0.04822986146741903,-0.14622883530015385,-0.22062596203181117,-0.26372498717290915,0.037968188814776926,217.0,37.0,0.2906574394463668,37.0,217.0,180.0,113.0,171.0,330.0,388.0,True,True,756.0,0.19913299079561914,0.1327247046514584,0.0,0.18294079783602213,0.13374614765845746,0.0,0.2931349475928354,0.20286623342865717,0.03333333333333333,0.29869501714872326,0.21388184711533725,0.03968253968253968,,,,,,,,,,,,,,
T04_1987_TIGHTENING_CYCLE_START,T04_1987,1987,TIGHTENING_CYCLE_START,1987-08-27,DGS2,rate,1987-08-26,7.87,1987-08-27,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-79.99999999999999,136.00000000000003,113.0,34.0,8.000000000000007,28.000000000000025,54.999999999999986,-20.000000000000018,-67.0,87.99999999999999,116.29748605691317,232.18110990476842,180.97144721165915,139.16942009665715
T04_1987_TIGHTENING_CYCLE_START,T04_1987,1987,TIGHTENING_CYCLE_START,1987-08-27,DGS10,rate,1987-08-26,8.79,1987-08-27,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-67.99999999999997,144.0000000000001,113.0,35.0,13.000000000000078,49.00000000000002,72.00000000000006,1.0000000000001563,-54.99999999999989,51.000000000000156,146.34666845685592,217.25747436967833,178.92497606210117,141.57051654697898
T04_1987_LAST_HIKE,T04_1987,1987,LAST_HIKE,1987-09-24,SP500,price,1987-09-23,321.19000244140625,1987-09-24,252,-0.004576734050031006,0.0019925406332537143,-0.19555402435059288,-0.24350075070638233,-0.1714250043278921,-0.1588779177166516,-0.3028425652514064,0.021451427748335083,51.0,8.0,0.31748351824678334,8.0,51.0,43.0,213.0,394.0,264.0,445.0,True,True,756.0,0.9383919087213104,0.8535608010665106,0.25,0.627706002628371,0.5576316331019275,0.2833333333333333,0.47562857630352856,0.4138861742263197,0.175,0.3483031138046057,0.2975583062932373,0.11507936507936507,,,,,,,,,,,,,,
T04_1987_LAST_HIKE,T04_1987,1987,LAST_HIKE,1987-09-24,NASDAQ,price,1987-09-23,440.7,1987-09-24,252,0.001225323349217211,0.008146131154980862,-0.20158838211935548,-0.27499432720671657,-0.1455184933061039,-0.12659405491263886,-0.33769003857499436,0.029339686861810765,25.0,8.0,0.35656812821021533,8.0,25.0,17.0,88.0,407.0,113.0,432.0,True,True,756.0,0.615289664972905,0.5707057249011838,0.4,0.475359518666224,0.4178537982271881,0.3333333333333333,0.35674420470191137,0.303987831881225,0.21666666666666667,0.254606192288475,0.21596300872430976,0.1349206349206349,,,,,,,,,,,,,,
T04_1987_LAST_HIKE,T04_1987,1987,LAST_HIKE,1987-09-24,WTI,price,1987-09-23,19.66,1987-09-24,252,-0.0025432349949136013,-0.0020345879959308144,0.013733468972533025,-0.1586978636826043,-0.185147507629705,-0.2843336724313327,-0.2843336724313327,0.02899287894201419,252.0,17.0,0.3044982698961938,17.0,252.0,235.0,58.0,116.0,310.0,368.0,True,True,756.0,0.17624963644839395,0.12206161507943754,0.0,0.3288536255850573,0.23813533538406753,0.08333333333333333,0.3130596999585902,0.22498882852073718,0.075,0.3158556614252834,0.23073598653641067,0.07142857142857142,,,,,,,,,,,,,,
T04_1987_LAST_HIKE,T04_1987,1987,LAST_HIKE,1987-09-24,DGS2,rate,1987-09-23,8.31,1987-09-24,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-124.00000000000003,92.0,94.0,15.0,10.999999999999943,28.999999999999915,-55.00000000000007,-47.000000000000064,-108.0,20.999999999999908,366.3240584366166,230.50887699366663,176.54807710482646,138.01026291302654
T04_1987_LAST_HIKE,T04_1987,1987,LAST_HIKE,1987-09-24,DGS10,rate,1987-09-23,9.4,1987-09-24,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-129.00000000000009,83.0,94.0,16.0,10.999999999999943,23.000000000000043,-42.99999999999997,-51.99999999999996,-99.00000000000003,-40.000000000000036,327.2927709173192,215.04383471157118,171.73572378375263,138.15713670422795
T04_1987_TIGHTENING_CYCLE_END,T04_1987,1987,TIGHTENING_CYCLE_END,1987-09-24,SP500,price,1987-09-23,321.19000244140625,1987-09-24,252,-0.004576734050031006,0.0019925406332537143,-0.19555402435059288,-0.24350075070638233,-0.1714250043278921,-0.1588779177166516,-0.3028425652514064,0.021451427748335083,51.0,8.0,0.31748351824678334,8.0,51.0,43.0,213.0,394.0,264.0,445.0,True,True,756.0,0.9383919087213104,0.8535608010665106,0.25,0.627706002628371,0.5576316331019275,0.2833333333333333,0.47562857630352856,0.4138861742263197,0.175,0.3483031138046057,0.2975583062932373,0.11507936507936507,,,,,,,,,,,,,,
T04_1987_TIGHTENING_CYCLE_END,T04_1987,1987,TIGHTENING_CYCLE_END,1987-09-24,NASDAQ,price,1987-09-23,440.7,1987-09-24,252,0.001225323349217211,0.008146131154980862,-0.20158838211935548,-0.27499432720671657,-0.1455184933061039,-0.12659405491263886,-0.33769003857499436,0.029339686861810765,25.0,8.0,0.35656812821021533,8.0,25.0,17.0,88.0,407.0,113.0,432.0,True,True,756.0,0.615289664972905,0.5707057249011838,0.4,0.475359518666224,0.4178537982271881,0.3333333333333333,0.35674420470191137,0.303987831881225,0.21666666666666667,0.254606192288475,0.21596300872430976,0.1349206349206349,,,,,,,,,,,,,,
T04_1987_TIGHTENING_CYCLE_END,T04_1987,1987,TIGHTENING_CYCLE_END,1987-09-24,WTI,price,1987-09-23,19.66,1987-09-24,252,-0.0025432349949136013,-0.0020345879959308144,0.013733468972533025,-0.1586978636826043,-0.185147507629705,-0.2843336724313327,-0.2843336724313327,0.02899287894201419,252.0,17.0,0.3044982698961938,17.0,252.0,235.0,58.0,116.0,310.0,368.0,True,True,756.0,0.17624963644839395,0.12206161507943754,0.0,0.3288536255850573,0.23813533538406753,0.08333333333333333,0.3130596999585902,0.22498882852073718,0.075,0.3158556614252834,0.23073598653641067,0.07142857142857142,,,,,,,,,,,,,,
T04_1987_TIGHTENING_CYCLE_END,T04_1987,1987,TIGHTENING_CYCLE_END,1987-09-24,DGS2,rate,1987-09-23,8.31,1987-09-24,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-124.00000000000003,92.0,94.0,15.0,10.999999999999943,28.999999999999915,-55.00000000000007,-47.000000000000064,-108.0,20.999999999999908,366.3240584366166,230.50887699366663,176.54807710482646,138.01026291302654
T04_1987_TIGHTENING_CYCLE_END,T04_1987,1987,TIGHTENING_CYCLE_END,1987-09-24,DGS10,rate,1987-09-23,9.4,1987-09-24,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-129.00000000000009,83.0,94.0,16.0,10.999999999999943,23.000000000000043,-42.99999999999997,-51.99999999999996,-99.00000000000003,-40.000000000000036,327.2927709173192,215.04383471157118,171.73572378375263,138.15713670422795
T04_1987_PAUSE_START,T04_1987,1987,PAUSE_START,1987-11-03,SP500,price,1987-11-02,255.75,1987-11-03,252,-0.019276608702957,-0.0491886679611131,-0.09286412512218967,-0.009618794580125822,0.026432100745356735,0.09079179362933765,-0.12445748516541422,0.1091300240942692,23.0,246.0,0.12445748516541422,0.0,23.0,23.0,6.0,19.0,29.0,42.0,True,True,756.0,0.2871983192654798,0.24804429519139076,0.15,0.3112895694015886,0.24075660264236115,0.13333333333333333,0.2519787458150119,0.19324560332301055,0.075,0.2028908359671423,0.14909945570206326,0.03571428571428571,,,,,,,,,,,,,,
T04_1987_PAUSE_START,T04_1987,1987,PAUSE_START,1987-11-03,NASDAQ,price,1987-11-02,328.33,1987-11-03,252,-0.023360643255261326,-0.024061157981299264,-0.07032558706179748,0.04273139828830752,0.14296591843572015,0.1648646179149027,-0.1078488106478237,0.20643864404714773,23.0,169.0,0.1078488106478237,0.0,23.0,23.0,7.0,11.0,30.0,34.0,True,True,756.0,0.22253794627798515,0.19580100588080596,0.3,0.21584648796923728,0.16037732918040026,0.18333333333333332,0.16736673484828624,0.12393272124847954,0.1,0.1291846456716523,0.09611377832929455,0.05952380952380952,,,,,,,,,,,,,,
T04_1987_PAUSE_START,T04_1987,1987,PAUSE_START,1987-11-03,WTI,price,1987-11-02,19.64,1987-11-03,252,-0.012729124236252498,-0.04989816700611005,-0.06109979633401219,-0.1283095723014256,-0.07841140529531565,-0.2830957230142567,-0.3594704684317719,0.0,230.0,0.0,0.3594704684317719,0.0,230.0,230.0,49.0,109.0,279.0,339.0,True,True,756.0,0.21764290044278237,0.17087521889993823,0.1,0.37349707291210593,0.2551739717932465,0.15,0.33315647225965295,0.22810041256883748,0.125,0.35402977069633834,0.26399756063304597,0.14285714285714285,,,,,,,,,,,,,,
T04_1987_PAUSE_START,T04_1987,1987,PAUSE_START,1987-11-03,DGS2,rate,1987-11-02,7.72,1987-11-03,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-64.99999999999994,105.99999999999996,67.0,204.0,-4.999999999999982,-8.000000000000007,7.000000000000028,-50.0,-8.999999999999986,54.999999999999986,106.58591790070962,111.30078349580315,97.9903056429563,92.7422637746127
T04_1987_PAUSE_START,T04_1987,1987,PAUSE_START,1987-11-03,DGS10,rate,1987-11-02,8.98,1987-11-03,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-87.0000000000001,42.99999999999997,67.0,204.0,-7.000000000000028,-20.000000000000107,2.999999999999936,-72.00000000000006,-17.99999999999997,-29.000000000000092,103.81222927655642,127.86083536540387,110.43624724646487,104.43631659105733
