date,legacy_26w_return,modern_126obs_return,legacy_sign,modern_sign,sign_agrees
2007-05-02,-0.03134899683210146,-0.03460417328061427,-1,-1,True
2007-05-09,-0.03186160781881153,-0.03361749409617598,-1,-1,True
2007-05-16,-0.029777623604193004,-0.03436651997967377,-1,-1,True
2007-05-23,-0.03275128869121624,-0.02066008288769483,-1,-1,True
2007-05-30,-0.020051117483614433,-0.014172313486260468,-1,-1,True
2007-06-06,-0.018571111548847608,-0.030287362577555266,-1,-1,True
2007-06-13,-0.020474067213384628,-0.02849562311624998,-1,-1,True
2007-06-20,-0.024078211740619637,-0.0315579765438212,-1,-1,True
2007-06-27,-0.027841176261152456,-0.031480316889057725,-1,-1,True
2007-07-04,-0.03787097604786738,-0.05309471309163627,-1,-1,True
2007-07-11,-0.05247288376814829,-0.06072847960169048,-1,-1,True
2007-07-18,-0.06256539430342956,-0.0656359366294943,-1,-1,True
2007-07-25,-0.0657450173535844,-0.06896336847782891,-1,-1,True
2007-08-01,-0.061879635928224874,-0.062083121650633455,-1,-1,True
2007-08-08,-0.06429423882757623,-0.06431971545800663,-1,-1,True
2007-08-15,-0.05593259181745747,-0.042981876728728774,-1,-1,True
2007-08-22,-0.04672094285113726,-0.04299638012815177,-1,-1,True
2007-08-29,-0.05064430779783924,-0.05558142872927374,-1,-1,True
2007-09-05,-0.05263969265780044,-0.05415807759780655,-1,-1,True
2007-09-12,-0.0613739007581906,-0.06137858227763582,-1,-1,True
2007-09-19,-0.06172813664336252,-0.06234587800864977,-1,-1,True
2007-09-26,-0.07249332716554824,-0.07234220659635027,-1,-1,True
2007-10-03,-0.07438918083615231,-0.07083709979188124,-1,-1,True
2007-10-10,-0.07417671021489636,-0.06525793342789166,-1,-1,True
2007-10-17,-0.06896897310718664,-0.06573162715655223,-1,-1,True
2007-10-24,-0.06885300877335643,-0.06986513635975022,-1,-1,True
2007-10-31,-0.07786937990658094,-0.0841343281033925,-1,-1,True
2007-11-07,-0.0902472709385701,-0.10000107100781841,-1,-1,True
2007-11-14,-0.0955354433901574,-0.0887188998548899,-1,-1,True
2007-11-21,-0.085374784615598,-0.08270260588659883,-1,-1,True
2007-11-28,-0.0861883084256796,-0.07287945729992462,-1,-1,True
2007-12-05,-0.07107125163552297,-0.06905729678359762,-1,-1,True
2007-12-12,-0.07051823348570052,-0.06847003049780209,-1,-1,True
2007-12-19,-0.06225557805239057,-0.055215809591632636,-1,-1,True
2007-12-26,-0.0636798528988326,-0.055768564249198516,-1,-1,True
2008-01-02,-0.06656063861511063,-0.05962794914375125,-1,-1,True
2008-01-09,-0.06274021794712414,-0.04670351950445939,-1,-1,True
2008-01-16,-0.05317299146359111,-0.03905948423613703,-1,-1,True
2008-01-23,-0.04529628919110906,-0.049068213994173604,-1,-1,True
2008-01-30,-0.06287278230350635,-0.060674267956405625,-1,-1,True
2008-02-06,-0.06035052589232248,-0.062316458648615014,-1,-1,True
2008-02-13,-0.05857722851502545,-0.05823735897090576,-1,-1,True
2008-02-20,-0.06271368740329197,-0.04993433857715035,-1,-1,True
2008-02-27,-0.06675311437547993,-0.07826700042630874,-1,-1,True
2008-03-05,-0.08362843630296024,-0.06975927777796231,-1,-1,True
2008-03-12,-0.07976449166668831,-0.07574645224849208,-1,-1,True
2008-03-19,-0.08688953774482466,-0.06079644886476121,-1,-1,True
2008-03-26,-0.05795108889158551,-0.059478106110951834,-1,-1,True
2008-04-02,-0.058242712303368416,-0.04840867603206467,-1,-1,True
2008-04-09,-0.0569257648474325,-0.049561782566267865,-1,-1,True
2008-04-16,-0.05561438611174285,-0.050622973282096195,-1,-1,True
2008-04-23,-0.05048315490608368,-0.030200726109734677,-1,-1,True
2008-04-30,-0.030645474671680106,-0.008664392814122457,-1,-1,True
2008-05-07,-0.012374844378637562,-0.010722344987733834,-1,-1,True
2008-05-14,-0.011270299274675377,-0.014583839554400901,-1,-1,True
2008-05-21,-0.02874657016029114,-0.033998005400581954,-1,-1,True
2008-05-28,-0.031966391012552275,-0.03489542479123131,-1,-1,True
2008-06-04,-0.030378988652493777,-0.02715528848034865,-1,-1,True
2008-06-11,-0.030571735934403876,-0.03903347203768093,-1,-1,True
2008-06-18,-0.03367091636787001,-0.0302837928101255,-1,-1,True
2008-06-25,-0.03631988691847432,-0.024636015634815656,-1,-1,True
2008-07-02,-0.03367109552908787,-0.034450467698134424,-1,-1,True
2008-07-09,-0.02725460328225715,-0.028297050167634286,-1,-1,True
2008-07-16,-0.04045924945595436,-0.04742541056432903,-1,-1,True
2008-07-23,-0.04264314740316433,-0.023550098910415485,-1,-1,True
2008-07-30,-0.019268590685381892,-0.018986829757628887,-1,-1,True
2008-08-06,-0.007462707113869094,-0.002874490602093105,-1,-1,True
2008-08-13,0.010295072663075722,0.018984697281337892,1,1,True
2008-08-20,0.02321738999607459,0.04067600896598411,1,1,True
2008-08-27,0.029382039792672288,0.05323205656677943,1,1,True
2008-09-03,0.06044941033215312,0.06879897180082706,1,1,True
