asset,asset_label,primary_asset,anchor,cycle_id,broad_episode_id,cycle_start_year,anchor_date,episode_weight,event_month,cum_return,running_mdd,running_min_return,new_event_low,new_running_mdd
GOLD,Gold monthly World Bank/DataHub,True,FIRST_HIKE,T01_1983,B01,1983,1983-03-31,0.5,1,-0.11812627291242361,0.11812627291242361,-0.11812627291242361,True,True
GOLD,Gold monthly World Bank/DataHub,True,FIRST_HIKE,T01_1983,B01,1983,1983-03-31,0.5,2,-0.10794297352342164,0.11812627291242361,-0.11812627291242361,False,False
GOLD,Gold monthly World Bank/DataHub,True,FIRST_HIKE,T01_1983,B01,1983,1983-03-31,0.5,3,-0.15885947046843174,0.15885947046843174,-0.15885947046843174,True,True
GOLD,Gold monthly World Bank/DataHub,True,FIRST_HIKE,T01_1983,B01,1983,1983-03-31,0.5,4,-0.1792260692464358,0.1792260692464358,-0.1792260692464358,True,True
GOLD,Gold monthly World Bank/DataHub,True,FIRST_HIKE,T01_1983,B01,1983,1983-03-31,0.5,5,-0.15274949083503053,0.1792260692464358,-0.1792260692464358,False,False
GOLD,Gold monthly World Bank/DataHub,True,FIRST_HIKE,T01_1983,B01,1983,1983-03-31,0.5,6,-0.16089613034623218,0.1792260692464358,-0.1792260692464358,False,False
GOLD,Gold monthly World Bank/DataHub,True,FIRST_HIKE,T01_1983,B01,1983,1983-03-31,0.5,7,-0.19755600814663954,0.19755600814663954,-0.19755600814663954,True,True
GOLD,Gold monthly World Bank/DataHub,True,FIRST_HIKE,T01_1983,B01,1983,1983-03-31,0.5,8,-0.22199592668024437,0.22199592668024437,-0.22199592668024437,True,True
GOLD,Gold monthly World Bank/DataHub,True,FIRST_HIKE,T01_1983,B01,1983,1983-03-31,0.5,9,-0.20977596741344195,0.22199592668024437,-0.22199592668024437,False,False
GOLD,Gold monthly World Bank/DataHub,True,FIRST_HIKE,T01_1983,B01,1983,1983-03-31,0.5,10,-0.24439918533604887,0.24439918533604887,-0.24439918533604887,True,True
GOLD,Gold monthly World Bank/DataHub,True,FIRST_HIKE,T01_1983,B01,1983,1983-03-31,0.5,11,-0.21384928716904272,0.24439918533604887,-0.24439918533604887,False,False
GOLD,Gold monthly World Bank/DataHub,True,FIRST_HIKE,T01_1983,B01,1983,1983-03-31,0.5,12,-0.19755600814663954,0.24439918533604887,-0.24439918533604887,False,False
GOLD,Gold monthly World Bank/DataHub,True,FIRST_HIKE,T02_1984,B01,1984,1984-03-29,0.5,1,-0.012953367875647714,0.012953367875647714,-0.012953367875647714,True,True
GOLD,Gold monthly World Bank/DataHub,True,FIRST_HIKE,T02_1984,B01,1984,1984-03-29,0.5,2,-0.023316062176165775,0.023316062176165775,-0.023316062176165775,True,True
GOLD,Gold monthly World Bank/DataHub,True,FIRST_HIKE,T02_1984,B01,1984,1984-03-29,0.5,3,-0.020725388601036232,0.023316062176165775,-0.023316062176165775,False,False
GOLD,Gold monthly World Bank/DataHub,True,FIRST_HIKE,T02_1984,B01,1984,1984-03-29,0.5,4,-0.0984455958549223,0.0984455958549223,-0.0984455958549223,True,True
GOLD,Gold monthly World Bank/DataHub,True,FIRST_HIKE,T02_1984,B01,1984,1984-03-29,0.5,5,-0.0984455958549223,0.0984455958549223,-0.0984455958549223,False,False
GOLD,Gold monthly World Bank/DataHub,True,FIRST_HIKE,T02_1984,B01,1984,1984-03-29,0.5,6,-0.11917098445595853,0.11917098445595853,-0.11917098445595853,True,True
GOLD,Gold monthly World Bank/DataHub,True,FIRST_HIKE,T02_1984,B01,1984,1984-03-29,0.5,7,-0.11658031088082899,0.11917098445595853,-0.11917098445595853,False,False
GOLD,Gold monthly World Bank/DataHub,True,FIRST_HIKE,T02_1984,B01,1984,1984-03-29,0.5,8,-0.11398963730569944,0.11917098445595853,-0.11917098445595853,False,False
GOLD,Gold monthly World Bank/DataHub,True,FIRST_HIKE,T02_1984,B01,1984,1984-03-29,0.5,9,-0.17098445595854928,0.17098445595854928,-0.17098445595854928,True,True
GOLD,Gold monthly World Bank/DataHub,True,FIRST_HIKE,T02_1984,B01,1984,1984-03-29,0.5,10,-0.21502590673575128,0.21502590673575128,-0.21502590673575128,True,True
GOLD,Gold monthly World Bank/DataHub,True,FIRST_HIKE,T02_1984,B01,1984,1984-03-29,0.5,11,-0.22538860103626945,0.22538860103626945,-0.22538860103626945,True,True
GOLD,Gold monthly World Bank/DataHub,True,FIRST_HIKE,T02_1984,B01,1984,1984-03-29,0.5,12,-0.18652849740932642,0.22538860103626945,-0.22538860103626945,False,False
GOLD,Gold monthly World Bank/DataHub,True,FIRST_HIKE,T03_1987,B02,1987,1987-01-05,0.3333333333333333,1,0.025575447570332477,0.0,0.0,False,True
GOLD,Gold monthly World Bank/DataHub,True,FIRST_HIKE,T03_1987,B02,1987,1987-01-05,0.3333333333333333,2,0.04603580562659837,0.0,0.0,False,False
GOLD,Gold monthly World Bank/DataHub,True,FIRST_HIKE,T03_1987,B02,1987,1987-01-05,0.3333333333333333,3,0.12020460358056262,0.0,0.0,False,False
GOLD,Gold monthly World Bank/DataHub,True,FIRST_HIKE,T03_1987,B02,1987,1987-01-05,0.3333333333333333,4,0.17647058823529416,0.0,0.0,False,False
GOLD,Gold monthly World Bank/DataHub,True,FIRST_HIKE,T03_1987,B02,1987,1987-01-05,0.3333333333333333,5,0.15089514066496168,0.021739130434782594,0.0,False,True
GOLD,Gold monthly World Bank/DataHub,True,FIRST_HIKE,T03_1987,B02,1987,1987-01-05,0.3333333333333333,6,0.15345268542199486,0.021739130434782594,0.0,False,False
GOLD,Gold monthly World Bank/DataHub,True,FIRST_HIKE,T03_1987,B02,1987,1987-01-05,0.3333333333333333,7,0.17902813299232734,0.021739130434782594,0.0,False,False
GOLD,Gold monthly World Bank/DataHub,True,FIRST_HIKE,T03_1987,B02,1987,1987-01-05,0.3333333333333333,8,0.17647058823529416,0.021739130434782594,0.0,False,False
GOLD,Gold monthly World Bank/DataHub,True,FIRST_HIKE,T03_1987,B02,1987,1987-01-05,0.3333333333333333,9,0.18925831202046028,0.021739130434782594,0.0,False,False
GOLD,Gold monthly World Bank/DataHub,True,FIRST_HIKE,T03_1987,B02,1987,1987-01-05,0.3333333333333333,10,0.19693094629156005,0.021739130434782594,0.0,False,False
GOLD,Gold monthly World Bank/DataHub,True,FIRST_HIKE,T03_1987,B02,1987,1987-01-05,0.3333333333333333,11,0.24296675191815864,0.021739130434782594,0.0,False,False
GOLD,Gold monthly World Bank/DataHub,True,FIRST_HIKE,T03_1987,B02,1987,1987-01-05,0.3333333333333333,12,0.21994884910485935,0.021739130434782594,0.0,False,False
GOLD,Gold monthly World Bank/DataHub,True,FIRST_HIKE,T04_1987,B02,1987,1987-08-27,0.3333333333333333,1,0.019955654101995624,0.0,0.0,False,True
GOLD,Gold monthly World Bank/DataHub,True,FIRST_HIKE,T04_1987,B02,1987,1987-08-27,0.3333333333333333,2,0.03104212860310418,0.0,0.0,False,False
GOLD,Gold monthly World Bank/DataHub,True,FIRST_HIKE,T04_1987,B02,1987,1987-08-27,0.3333333333333333,3,0.037694013303769314,0.0,0.0,False,False
GOLD,Gold monthly World Bank/DataHub,True,FIRST_HIKE,T04_1987,B02,1987,1987-08-27,0.3333333333333333,4,0.07760532150776056,0.0,0.0,False,False
GOLD,Gold monthly World Bank/DataHub,True,FIRST_HIKE,T04_1987,B02,1987,1987-08-27,0.3333333333333333,5,0.05764966740576494,0.01851851851851849,0.0,False,True
GOLD,Gold monthly World Bank/DataHub,True,FIRST_HIKE,T04_1987,B02,1987,1987-08-27,0.3333333333333333,6,-0.019955654101995512,0.09053497942386834,-0.019955654101995512,True,True
GOLD,Gold monthly World Bank/DataHub,True,FIRST_HIKE,T04_1987,B02,1987,1987-08-27,0.3333333333333333,7,-0.01552106430155209,0.09053497942386834,-0.019955654101995512,False,False
GOLD,Gold monthly World Bank/DataHub,True,FIRST_HIKE,T04_1987,B02,1987,1987-08-27,0.3333333333333333,8,0.0022172949002217113,0.09053497942386834,-0.019955654101995512,False,False
GOLD,Gold monthly World Bank/DataHub,True,FIRST_HIKE,T04_1987,B02,1987,1987-08-27,0.3333333333333333,9,0.0,0.09053497942386834,-0.019955654101995512,False,False
GOLD,Gold monthly World Bank/DataHub,True,FIRST_HIKE,T04_1987,B02,1987,1987-08-27,0.3333333333333333,10,0.0,0.09053497942386834,-0.019955654101995512,False,False
GOLD,Gold monthly World Bank/DataHub,True,FIRST_HIKE,T04_1987,B02,1987,1987-08-27,0.3333333333333333,11,-0.02882483370288247,0.09876543209876543,-0.02882483370288247,True,True
GOLD,Gold monthly World Bank/DataHub,True,FIRST_HIKE,T04_1987,B02,1987,1987-08-27,0.3333333333333333,12,-0.04434589800443456,0.11316872427983538,-0.04434589800443456,True,True
GOLD,Gold monthly World Bank/DataHub,True,FIRST_HIKE,T05_1988,B02,1988,1988-03-30,0.3333333333333333,1,0.02262443438914019,0.0,0.0,False,True
GOLD,Gold monthly World Bank/DataHub,True,FIRST_HIKE,T05_1988,B02,1988,1988-03-30,0.3333333333333333,2,0.020361990950226172,0.0022123893805309214,0.0,False,True
GOLD,Gold monthly World Bank/DataHub,True,FIRST_HIKE,T05_1988,B02,1988,1988-03-30,0.3333333333333333,3,0.020361990950226172,0.0022123893805309214,0.0,False,False
GOLD,Gold monthly World Bank/DataHub,True,FIRST_HIKE,T05_1988,B02,1988,1988-03-30,0.3333333333333333,4,-0.009049773755656076,0.030973451327433676,-0.009049773755656076,True,True
GOLD,Gold monthly World Bank/DataHub,True,FIRST_HIKE,T05_1988,B02,1988,1988-03-30,0.3333333333333333,5,-0.02488687782805432,0.04646017699115046,-0.02488687782805432,True,True
GOLD,Gold monthly World Bank/DataHub,True,FIRST_HIKE,T05_1988,B02,1988,1988-03-30,0.3333333333333333,6,-0.06561085972850678,0.08628318584070793,-0.06561085972850678,True,True
GOLD,Gold monthly World Bank/DataHub,True,FIRST_HIKE,T05_1988,B02,1988,1988-03-30,0.3333333333333333,7,-0.079185520361991,0.0995575221238938,-0.079185520361991,True,True
GOLD,Gold monthly World Bank/DataHub,True,FIRST_HIKE,T05_1988,B02,1988,1988-03-30,0.3333333333333333,8,-0.04977375565610864,0.0995575221238938,-0.079185520361991,False,False
GOLD,Gold monthly World Bank/DataHub,True,FIRST_HIKE,T05_1988,B02,1988,1988-03-30,0.3333333333333333,9,-0.05203619909502266,0.0995575221238938,-0.079185520361991,False,False
GOLD,Gold monthly World Bank/DataHub,True,FIRST_HIKE,T05_1988,B02,1988,1988-03-30,0.3333333333333333,10,-0.08597285067873306,0.10619469026548678,-0.08597285067873306,True,True
GOLD,Gold monthly World Bank/DataHub,True,FIRST_HIKE,T05_1988,B02,1988,1988-03-30,0.3333333333333333,11,-0.12217194570135748,0.1415929203539823,-0.12217194570135748,True,True
GOLD,Gold monthly World Bank/DataHub,True,FIRST_HIKE,T05_1988,B02,1988,1988-03-30,0.3333333333333333,12,-0.11764705882352944,0.1415929203539823,-0.12217194570135748,False,False
GOLD,Gold monthly World Bank/DataHub,True,FIRST_HIKE,T06_1994,B03,1994,1994-02-04,1.0,1,-0.007751937984496138,0.007751937984496138,-0.007751937984496138,True,True
GOLD,Gold monthly World Bank/DataHub,True,FIRST_HIKE,T06_1994,B03,1994,1994-02-04,1.0,2,-0.025839793281653756,0.025839793281653756,-0.025839793281653756,True,True
GOLD,Gold monthly World Bank/DataHub,True,FIRST_HIKE,T06_1994,B03,1994,1994-02-04,1.0,3,-0.015503875968992276,0.025839793281653756,-0.025839793281653756,False,False
GOLD,Gold monthly World Bank/DataHub,True,FIRST_HIKE,T06_1994,B03,1994,1994-02-04,1.0,4,-0.0025839793281653423,0.025839793281653756,-0.025839793281653756,False,False
GOLD,Gold monthly World Bank/DataHub,True,FIRST_HIKE,T06_1994,B03,1994,1994-02-04,1.0,5,-0.0051679586563307955,0.025839793281653756,-0.025839793281653756,False,False
GOLD,Gold monthly World Bank/DataHub,True,FIRST_HIKE,T06_1994,B03,1994,1994-02-04,1.0,6,-0.018087855297157618,0.025839793281653756,-0.025839793281653756,False,False
GOLD,Gold monthly World Bank/DataHub,True,FIRST_HIKE,T06_1994,B03,1994,1994-02-04,1.0,7,0.012919896640826822,0.025839793281653756,-0.025839793281653756,False,False
GOLD,Gold monthly World Bank/DataHub,True,FIRST_HIKE,T06_1994,B03,1994,1994-02-04,1.0,8,0.007751937984496138,0.025839793281653756,-0.025839793281653756,False,False
GOLD,Gold monthly World Bank/DataHub,True,FIRST_HIKE,T06_1994,B03,1994,1994-02-04,1.0,9,-0.007751937984496138,0.025839793281653756,-0.025839793281653756,False,False
GOLD,Gold monthly World Bank/DataHub,True,FIRST_HIKE,T06_1994,B03,1994,1994-02-04,1.0,10,-0.02067183462532296,0.03316326530612246,-0.025839793281653756,False,True
GOLD,Gold monthly World Bank/DataHub,True,FIRST_HIKE,T06_1994,B03,1994,1994-02-04,1.0,11,-0.02067183462532296,0.03316326530612246,-0.025839793281653756,False,False
GOLD,Gold monthly World Bank/DataHub,True,FIRST_HIKE,T06_1994,B03,1994,1994-02-04,1.0,12,-0.025839793281653756,0.03826530612244894,-0.025839793281653756,False,True
GOLD,Gold monthly World Bank/DataHub,True,FIRST_HIKE,T07_1999,B04,1999,1999-06-30,1.0,1,-0.07246376811594202,0.07246376811594202,-0.07246376811594202,True,True
GOLD,Gold monthly World Bank/DataHub,True,FIRST_HIKE,T07_1999,B04,1999,1999-06-30,1.0,2,-0.0688405797101449,0.07246376811594202,-0.07246376811594202,False,False
GOLD,Gold monthly World Bank/DataHub,True,FIRST_HIKE,T07_1999,B04,1999,1999-06-30,1.0,3,-0.03985507246376807,0.07246376811594202,-0.07246376811594202,False,False
GOLD,Gold monthly World Bank/DataHub,True,FIRST_HIKE,T07_1999,B04,1999,1999-06-30,1.0,4,0.12681159420289845,0.07246376811594202,-0.07246376811594202,False,False
GOLD,Gold monthly World Bank/DataHub,True,FIRST_HIKE,T07_1999,B04,1999,1999-06-30,1.0,5,0.061594202898550776,0.07246376811594202,-0.07246376811594202,False,False
GOLD,Gold monthly World Bank/DataHub,True,FIRST_HIKE,T07_1999,B04,1999,1999-06-30,1.0,6,0.0253623188405796,0.090032154340836,-0.07246376811594202,False,True
GOLD,Gold monthly World Bank/DataHub,True,FIRST_HIKE,T07_1999,B04,1999,1999-06-30,1.0,7,0.02898550724637672,0.090032154340836,-0.07246376811594202,False,False
GOLD,Gold monthly World Bank/DataHub,True,FIRST_HIKE,T07_1999,B04,1999,1999-06-30,1.0,8,0.08695652173913038,0.090032154340836,-0.07246376811594202,False,False
GOLD,Gold monthly World Bank/DataHub,True,FIRST_HIKE,T07_1999,B04,1999,1999-06-30,1.0,9,0.03623188405797095,0.090032154340836,-0.07246376811594202,False,False
GOLD,Gold monthly World Bank/DataHub,True,FIRST_HIKE,T07_1999,B04,1999,1999-06-30,1.0,10,0.01449275362318847,0.09967845659163987,-0.07246376811594202,False,True
GOLD,Gold monthly World Bank/DataHub,True,FIRST_HIKE,T07_1999,B04,1999,1999-06-30,1.0,11,-0.0036231884057971175,0.11575562700964626,-0.07246376811594202,False,True
GOLD,Gold monthly World Bank/DataHub,True,FIRST_HIKE,T07_1999,B04,1999,1999-06-30,1.0,12,0.03623188405797095,0.11575562700964626,-0.07246376811594202,False,False
GOLD,Gold monthly World Bank/DataHub,True,FIRST_HIKE,T08_2004,B05,2004,2004-06-30,1.0,1,0.03645833333333326,0.0,0.0,False,True
GOLD,Gold monthly World Bank/DataHub,True,FIRST_HIKE,T08_2004,B05,2004,2004-06-30,1.0,2,0.04427083333333326,0.0,0.0,False,False
GOLD,Gold monthly World Bank/DataHub,True,FIRST_HIKE,T08_2004,B05,2004,2004-06-30,1.0,3,0.0546875,0.0,0.0,False,False
GOLD,Gold monthly World Bank/DataHub,True,FIRST_HIKE,T08_2004,B05,2004,2004-06-30,1.0,4,0.09375,0.0,0.0,False,False
GOLD,Gold monthly World Bank/DataHub,True,FIRST_HIKE,T08_2004,B05,2004,2004-06-30,1.0,5,0.14322916666666674,0.0,0.0,False,False
GOLD,Gold monthly World Bank/DataHub,True,FIRST_HIKE,T08_2004,B05,2004,2004-06-30,1.0,6,0.15104166666666674,0.0,0.0,False,False
GOLD,Gold monthly World Bank/DataHub,True,FIRST_HIKE,T08_2004,B05,2004,2004-06-30,1.0,7,0.10416666666666674,0.040723981900452455,0.0,False,True
GOLD,Gold monthly World Bank/DataHub,True,FIRST_HIKE,T08_2004,B05,2004,2004-06-30,1.0,8,0.1015625,0.042986425339366474,0.0,False,True
GOLD,Gold monthly World Bank/DataHub,True,FIRST_HIKE,T08_2004,B05,2004,2004-06-30,1.0,9,0.13020833333333326,0.042986425339366474,0.0,False,False
GOLD,Gold monthly World Bank/DataHub,True,FIRST_HIKE,T08_2004,B05,2004,2004-06-30,1.0,10,0.1171875,0.042986425339366474,0.0,False,False
GOLD,Gold monthly World Bank/DataHub,True,FIRST_HIKE,T08_2004,B05,2004,2004-06-30,1.0,11,0.09895833333333326,0.04524886877828049,0.0,False,True
GOLD,Gold monthly World Bank/DataHub,True,FIRST_HIKE,T08_2004,B05,2004,2004-06-30,1.0,12,0.12239583333333326,0.04524886877828049,0.0,False,False
GOLD,Gold monthly World Bank/DataHub,True,FIRST_HIKE,T09_2015,B06,2015,2015-12-16,1.0,1,0.011049723756906049,0.0,0.0,False,True
GOLD,Gold monthly World Bank/DataHub,True,FIRST_HIKE,T09_2015,B06,2015,2015-12-16,1.0,2,0.1049723756906078,0.0,0.0,False,False
GOLD,Gold monthly World Bank/DataHub,True,FIRST_HIKE,T09_2015,B06,2015,2015-12-16,1.0,3,0.14640883977900554,0.0,0.0,False,False
GOLD,Gold monthly World Bank/DataHub,True,FIRST_HIKE,T09_2015,B06,2015,2015-12-16,1.0,4,0.14364640883977908,0.002409638554216831,0.0,False,True
GOLD,Gold monthly World Bank/DataHub,True,FIRST_HIKE,T09_2015,B06,2015,2015-12-16,1.0,5,0.1611418047882136,0.002409638554216831,0.0,False,False
GOLD,Gold monthly World Bank/DataHub,True,FIRST_HIKE,T09_2015,B06,2015,2015-12-16,1.0,6,0.17495395948434633,0.002409638554216831,0.0,False,False
GOLD,Gold monthly World Bank/DataHub,True,FIRST_HIKE,T09_2015,B06,2015,2015-12-16,1.0,7,0.23112338858195214,0.002409638554216831,0.0,False,False
GOLD,Gold monthly World Bank/DataHub,True,FIRST_HIKE,T09_2015,B06,2015,2015-12-16,1.0,8,0.2338858195211786,0.002409638554216831,0.0,False,False
GOLD,Gold monthly World Bank/DataHub,True,FIRST_HIKE,T09_2015,B06,2015,2015-12-16,1.0,9,0.221915285451197,0.00970149253731345,0.0,False,True
GOLD,Gold monthly World Bank/DataHub,True,FIRST_HIKE,T09_2015,B06,2015,2015-12-16,1.0,10,0.16666666666666674,0.05447761194029854,0.0,False,True
GOLD,Gold monthly World Bank/DataHub,True,FIRST_HIKE,T09_2015,B06,2015,2015-12-16,1.0,11,0.13996316758747707,0.07611940298507458,0.0,False,True
GOLD,Gold monthly World Bank/DataHub,True,FIRST_HIKE,T09_2015,B06,2015,2015-12-16,1.0,12,0.06537753222836096,0.13656716417910453,0.0,False,True
GOLD,Gold monthly World Bank/DataHub,True,FIRST_HIKE,T10_2022,B07,2022,2022-03-16,1.0,1,0.043642241379310276,0.0,0.0,False,True
GOLD,Gold monthly World Bank/DataHub,True,FIRST_HIKE,T10_2022,B07,2022,2022-03-16,1.0,2,-0.0037715517241379004,0.04543107898812593,-0.0037715517241379004,True,True
GOLD,Gold monthly World Bank/DataHub,True,FIRST_HIKE,T10_2022,B07,2022,2022-03-16,1.0,3,-0.010237068965517238,0.05162622612287038,-0.010237068965517238,True,True
GOLD,Gold monthly World Bank/DataHub,True,FIRST_HIKE,T10_2022,B07,2022,2022-03-16,1.0,4,-0.0662715517241379,0.10531750129065565,-0.0662715517241379,True,True
GOLD,Gold monthly World Bank/DataHub,True,FIRST_HIKE,T10_2022,B07,2022,2022-03-16,1.0,5,-0.04903017241379315,0.10531750129065565,-0.0662715517241379,False,False
GOLD,Gold monthly World Bank/DataHub,True,FIRST_HIKE,T10_2022,B07,2022,2022-03-16,1.0,6,-0.09428879310344829,0.13216313887454822,-0.09428879310344829,True,True
GOLD,Gold monthly World Bank/DataHub,True,FIRST_HIKE,T10_2022,B07,2022,2022-03-16,1.0,7,-0.10344827586206895,0.14093959731543626,-0.10344827586206895,True,True
GOLD,Gold monthly World Bank/DataHub,True,FIRST_HIKE,T10_2022,B07,2022,2022-03-16,1.0,8,-0.07058189655172409,0.14093959731543626,-0.10344827586206895,False,False
GOLD,Gold monthly World Bank/DataHub,True,FIRST_HIKE,T10_2022,B07,2022,2022-03-16,1.0,9,-0.03125,0.14093959731543626,-0.10344827586206895,False,False
GOLD,Gold monthly World Bank/DataHub,True,FIRST_HIKE,T10_2022,B07,2022,2022-03-16,1.0,10,0.022629310344827624,0.14093959731543626,-0.10344827586206895,False,False
GOLD,Gold monthly World Bank/DataHub,True,FIRST_HIKE,T10_2022,B07,2022,2022-03-16,1.0,11,-0.0005387931034482873,0.14093959731543626,-0.10344827586206895,False,False
GOLD,Gold monthly World Bank/DataHub,True,FIRST_HIKE,T10_2022,B07,2022,2022-03-16,1.0,12,0.030711206896551824,0.14093959731543626,-0.10344827586206895,False,False
SP500,S&P 500 cash index monthly average,True,FIRST_HIKE,T01_1983,B01,1983,1983-03-31,0.5,1,0.07435554997632599,0.0,0.0,False,True
SP500,S&P 500 cash index monthly average,True,FIRST_HIKE,T01_1983,B01,1983,1983-03-31,0.5,2,0.11785201058865913,0.0,0.0,False,False
SP500,S&P 500 cash index monthly average,True,FIRST_HIKE,T01_1983,B01,1983,1983-03-31,0.5,3,0.13332882950012492,0.0,0.0,False,False
SP500,S&P 500 cash index monthly average,True,FIRST_HIKE,T01_1983,B01,1983,1983-03-31,0.5,4,0.13729286104989757,0.0,0.0,False,False
SP500,S&P 500 cash index monthly average,True,FIRST_HIKE,T01_1983,B01,1983,1983-03-31,0.5,5,0.10641226520953673,0.027152721078239406,0.0,False,True
SP500,S&P 500 cash index monthly average,True,FIRST_HIKE,T01_1983,B01,1983,1983-03-31,0.5,6,0.1387198535938774,0.027152721078239406,0.0,False,False
SP500,S&P 500 cash index monthly average,True,FIRST_HIKE,T01_1983,B01,1983,1983-03-31,0.5,7,0.14208373960467902,0.027152721078239406,0.0,False,False
SP500,S&P 500 cash index monthly average,True,FIRST_HIKE,T01_1983,B01,1983,1983-03-31,0.5,8,0.125575669199679,0.027152721078239406,0.0,False,False
SP500,S&P 500 cash index monthly average,True,FIRST_HIKE,T01_1983,B01,1983,1983-03-31,0.5,9,0.11972047536777164,0.027152721078239406,0.0,False,False
SP500,S&P 500 cash index monthly average,True,FIRST_HIKE,T01_1983,B01,1983,1983-03-31,0.5,10,0.13349072014740537,0.027152721078239406,0.0,False,False
SP500,S&P 500 cash index monthly average,True,FIRST_HIKE,T01_1983,B01,1983,1983-03-31,0.5,11,0.07121175599568241,0.062054979990809,0.0,False,True
SP500,S&P 500 cash index monthly average,True,FIRST_HIKE,T01_1983,B01,1983,1983-03-31,0.5,12,0.0724933701988808,0.062054979990809,0.0,False,False
SP500,S&P 500 cash index monthly average,True,FIRST_HIKE,T02_1984,B01,1984,1984-03-29,0.5,1,0.002232094155578901,0.0,0.0,False,True
SP500,S&P 500 cash index monthly average,True,FIRST_HIKE,T02_1984,B01,1984,1984-03-29,0.5,2,-0.004448903988801822,0.006666118739701354,-0.004448903988801822,True,True
SP500,S&P 500 cash index monthly average,True,FIRST_HIKE,T02_1984,B01,1984,1984-03-29,0.5,3,-0.02623673866063836,0.028405429223660406,-0.02623673866063836,True,True
SP500,S&P 500 cash index monthly average,True,FIRST_HIKE,T02_1984,B01,1984,1984-03-29,0.5,4,-0.039252054947156556,0.04139175879982904,-0.039252054947156556,True,True
SP500,S&P 500 cash index monthly average,True,FIRST_HIKE,T02_1984,B01,1984,1984-03-29,0.5,5,0.04559837926428689,0.04139175879982904,-0.039252054947156556,False,False
SP500,S&P 500 cash index monthly average,True,FIRST_HIKE,T02_1984,B01,1984,1984-03-29,0.5,6,0.05635675955815622,0.04139175879982904,-0.039252054947156556,False,False
SP500,S&P 500 cash index monthly average,True,FIRST_HIKE,T02_1984,B01,1984,1984-03-29,0.5,7,0.04812826091805089,0.04139175879982904,-0.039252054947156556,False,False
SP500,S&P 500 cash index monthly average,True,FIRST_HIKE,T02_1984,B01,1984,1984-03-29,0.5,8,0.05736963480949142,0.04139175879982904,-0.039252054947156556,False,False
SP500,S&P 500 cash index monthly average,True,FIRST_HIKE,T02_1984,B01,1984,1984-03-29,0.5,9,0.045974415085296316,0.04139175879982904,-0.039252054947156556,False,False
SP500,S&P 500 cash index monthly average,True,FIRST_HIKE,T02_1984,B01,1984,1984-03-29,0.5,10,0.09133341841854592,0.04139175879982904,-0.039252054947156556,False,False
SP500,S&P 500 cash index monthly average,True,FIRST_HIKE,T02_1984,B01,1984,1984-03-29,0.5,11,0.1502967308684504,0.04139175879982904,-0.039252054947156556,False,False
SP500,S&P 500 cash index monthly average,True,FIRST_HIKE,T02_1984,B01,1984,1984-03-29,0.5,12,0.14098204292720817,0.04139175879982904,-0.039252054947156556,False,False
SP500,S&P 500 cash index monthly average,True,FIRST_HIKE,T03_1987,B02,1987,1987-01-05,0.3333333333333333,1,0.13004043401259446,0.0,0.0,False,True
SP500,S&P 500 cash index monthly average,True,FIRST_HIKE,T03_1987,B02,1987,1987-01-05,0.3333333333333333,2,0.17644790119601228,0.0,0.0,False,False
SP500,S&P 500 cash index monthly average,True,FIRST_HIKE,T03_1987,B02,1987,1987-01-05,0.3333333333333333,3,0.1637793956518634,0.010768437370894057,0.0,False,True
SP500,S&P 500 cash index monthly average,True,FIRST_HIKE,T03_1987,B02,1987,1987-01-05,0.3333333333333333,4,0.16294913681639023,0.0114741709904016,0.0,False,True
SP500,S&P 500 cash index monthly average,True,FIRST_HIKE,T03_1987,B02,1987,1987-01-05,0.3333333333333333,5,0.21229878509732902,0.0114741709904016,0.0,False,False
SP500,S&P 500 cash index monthly average,True,FIRST_HIKE,T03_1987,B02,1987,1987-01-05,0.3333333333333333,6,0.24730679367947017,0.0114741709904016,0.0,False,False
SP500,S&P 500 cash index monthly average,True,FIRST_HIKE,T03_1987,B02,1987,1987-01-05,0.3333333333333333,7,0.3248224756038611,0.0114741709904016,0.0,False,False
SP500,S&P 500 cash index monthly average,True,FIRST_HIKE,T03_1987,B02,1987,1987-01-05,0.3333333333333333,8,0.2817938858388187,0.03247875889592655,0.0,False,True
SP500,S&P 500 cash index monthly average,True,FIRST_HIKE,T03_1987,B02,1987,1987-01-05,0.3333333333333333,9,0.12694265919912295,0.14936326945581413,0.0,False,True
SP500,S&P 500 cash index monthly average,True,FIRST_HIKE,T03_1987,B02,1987,1987-01-05,0.3333333333333333,10,-0.014468522121529381,0.25610299038045825,-0.014468522121529381,True,True
SP500,S&P 500 cash index monthly average,True,FIRST_HIKE,T03_1987,B02,1987,1987-01-05,0.3333333333333333,11,-0.030769817504093577,0.26840750338710384,-0.030769817504093577,True,True
SP500,S&P 500 cash index monthly average,True,FIRST_HIKE,T03_1987,B02,1987,1987-01-05,0.3333333333333333,12,0.0075261776217492304,0.26840750338710384,-0.030769817504093577,False,False
SP500,S&P 500 cash index monthly average,True,FIRST_HIKE,T04_1987,B02,1987,1987-08-27,0.3333333333333333,1,0.027649245826372848,0.0,0.0,False,True
SP500,S&P 500 cash index monthly average,True,FIRST_HIKE,T04_1987,B02,1987,1987-08-27,0.3333333333333333,2,-0.0964992214347532,0.12080821132826647,-0.0964992214347532,True,True
