series_id,anchor,cycle_id,broad_episode_id,anchor_date,episode_weight,baseline_month,baseline_3m_avg,level_3mavg_3m,change_3m,level_3mavg_6m,change_6m,level_3mavg_12m,change_12m,level_3mavg_24m,change_24m,min_change_24m,trough_month_24m,max_change_24m,peak_month_24m,months_observed_0_24
PERMIT,FIRST_HIKE,T08_2004,B05,2004-06-30,1.0,2004-05,2095.3333333333335,2069.6666666666665,-0.012249443207127064,2086.0,-0.0044543429844098315,2137.6666666666665,0.0202036271078585,1923.3333333333333,-0.08208717785555208,-0.08208717785555208,24,0.06347438752783963,15,25
PERMIT,LAST_HIKE,T08_2004,B05,2006-06-29,1.0,2006-05,2007.0,1713.3333333333333,-0.14632120910147817,1581.0,-0.21225710014947685,1456.6666666666667,-0.2742069423683773,1061.0,-0.47135027404085705,-0.5067264573991032,23,-0.04168742733765163,0,25
PERMIT,PAUSE_START,T08_2004,B05,2006-08-08,1.0,2006-07,1845.0,1586.6666666666667,-0.1400180668473351,1620.6666666666667,-0.1215898825654923,1363.0,-0.2612466124661247,986.3333333333334,-0.4654019873532068,-0.4654019873532068,24,-0.03306233062330621,0,25
PERMIT,FIRST_CUT,T08_2004,B05,2007-09-18,1.0,2007-08,1363.0,1188.3333333333333,-0.128148691611641,1025.0,-0.247982391782832,858.6666666666666,-0.37001711910002444,606.6666666666666,-0.5549033993641477,-0.6111518708730741,20,-0.035705551479579434,0,25
PERMIT,FIRST_HIKE,T09_2015,B06,2015-12-16,1.0,2015-11,1182.6666666666667,1153.6666666666667,-0.02452085682074412,1191.0,0.0070462232243517775,1244.0,0.05186020293122873,1322.0,0.11781285231116123,-0.027621195039458923,4,0.11781285231116123,24,25
PERMIT,LAST_HIKE,T09_2015,B06,2018-12-19,1.0,2018-11,1308.6666666666667,1278.3333333333333,-0.023178807947019986,1322.6666666666667,0.01069791136016307,1500.3333333333333,0.1464595007641365,1686.3333333333333,0.28858889454915926,-0.06698930208863985,18,0.28858889454915926,24,25
PERMIT,PAUSE_START,T09_2015,B06,2019-01-30,1.0,2018-12,1309.6666666666667,1301.0,-0.006617459913464074,1341.6666666666667,0.024433698142020788,1489.3333333333333,0.13718503435988794,1767.6666666666667,0.34970730465767375,-0.06770170526851627,17,0.34970730465767375,24,25
PERMIT,FIRST_CUT,T09_2015,B06,2019-07-31,1.0,2019-06,1322.6666666666667,1491.3333333333333,0.1275201612903225,1489.3333333333333,0.126008064516129,1374.3333333333333,0.03906249999999978,1677.6666666666667,0.26839717741935476,-0.07686491935483875,11,0.3394657258064515,20,25
PERMIT,FIRST_HIKE,T10_2022,B07,2022-03-16,1.0,2022-02,1885.0,1762.0,-0.06525198938992038,1619.3333333333333,-0.14093722369584438,1498.3333333333333,-0.20512820512820518,1531.6666666666667,-0.18744473916887705,-0.2502210433244917,10,0.0022988505747125743,0,25
PERMIT,LAST_HIKE,T10_2022,B07,2023-07-26,1.0,2023-06,1502.6666666666667,1550.0,0.03149955634427681,1520.6666666666667,0.011978704525288375,1437.3333333333333,-0.0434782608695653,1405.0,-0.06499556344276847,-0.06499556344276847,24,0.032830523513753374,2,25
